category,city,stars
Seafood,Verdun,4.333333333333333
Seafood,Edinburgh,4.086206896551724
Seafood,Richfield,4.0
Seafood,Dollard-des-Ormeaux,4.0
Seafood,Pointe-Claire,4.0
Seafood,Eastlake,4.0
Seafood,Stowe,4.0
Seafood,Lyndhurst,4.0
Seafood,Inverness,4.0
Seafood,Brecksville,4.0
Seafood,WICKLIFFE,4.0
Seafood,Kent,4.0
Seafood,McCandless,4.0
Seafood,Vaudreuil-Dorion,4.0
Seafood,Broadview Heights,4.0
Seafood,Irwin,4.0
Seafood,El Mirage,4.0
Seafood,Valley View,4.0
Seafood,Don Mills,4.0
Seafood,Stouffville,4.0
Seafood,Unionville,4.0
Seafood,Boucherville,4.0
Seafood,Ajax,4.0
Seafood,Kirkland,4.0
Seafood,Rocky River,4.0
Seafood,Bethel Park,4.0
Seafood,Old Town,4.0
Seafood,Missisauga,4.0
Seafood,Sun City,4.0
Seafood,Anjou,4.0
Seafood,Brunswick,4.0
Seafood,Cleveland Heights,4.0
Seafood,Etobicoke,3.8461538461538463
Seafood,Painesville,3.8333333333333335
Seafood,Scottsdale,3.8333333333333335
Seafood,Whitby,3.8333333333333335
Seafood,North Las Vegas,3.8
Seafood,Newmarket,3.7777777777777777
Seafood,Westmount,3.75
Seafood,Peoria,3.75
Seafood,Twinsburg,3.75
Seafood,Berea,3.75
Seafood,Oakmont,3.75
Seafood,York,3.75
Seafood,Strongsville,3.7
Seafood,Gilbert,3.6923076923076925
Seafood,Las Vegas,3.6826568265682655
Seafood,Oakville,3.6818181818181817
Seafood,Phoenix,3.68018018018018
Seafood,Stuttgart,3.6785714285714284
Seafood,Montréal,3.6733333333333333
Seafood,Westlake,3.6666666666666665
Seafood,Coraopolis,3.6666666666666665
Seafood,Dallas,3.6666666666666665
Seafood,Cave Creek,3.6666666666666665
Seafood,Middleton,3.6666666666666665
Seafood,North York,3.6666666666666665
Seafood,Fort Mill,3.642857142857143
Seafood,Medina,3.625
Seafood,Madison,3.6129032258064515
Seafood,Cuyahoga Falls,3.6
Seafood,Mississauga,3.5813953488372094
Seafood,Tempe,3.5625
Seafood,Goodyear,3.5625
Seafood,Chandler,3.5357142857142856
Seafood,Henderson,3.513157894736842
Seafood,Toronto,3.5054054054054054
Seafood,MESA,3.5
Seafood,Bay Village,3.5
Seafood,Lakewood,3.5
Seafood,Dollard-Des-Ormeaux,3.5
Seafood,Chagrin Falls,3.5
Seafood,Davidson,3.5
Seafood,Homestead,3.5
Seafood,Hudson,3.5
Seafood,Stoughton,3.5
Seafood,Kannapolis,3.5
Seafood,Brooklyn,3.5
Seafood,Cornelius,3.5
Seafood,Willowick,3.5
Seafood,Saint-Sauveur-des-Monts,3.5
Seafood,Upper St. Clair,3.5
Seafood,Belmont,3.5
Seafood,Elizabeth,3.5
Seafood,San Tan Valley,3.5
Seafood,Huntersville,3.5
Seafood,Brossard,3.5
Seafood,Boulder City,3.5
Seafood,Mont-Royal,3.5
Seafood,Frazer,3.5
Seafood,Fairport Harbor,3.5
Seafood,Woodbridge,3.5
Seafood,Paradise Valley,3.5
Seafood,Cross Plains,3.5
Seafood,Fountain Hills,3.5
Seafood,Waunakee,3.5
Seafood,Willoughby,3.5
Seafood,Aspinwall,3.5
Seafood,Whitchurch-Stouffville,3.5
Seafood,Pickering,3.5
Seafood,Ludwigsburg,3.5
Seafood,Leinfelden-Echterdingen,3.5
Seafood,Murrysville,3.5
Seafood,Concord,3.5
Seafood,Brampton,3.5
Seafood,Chardon,3.5
Seafood,Pittsburgh,3.493150684931507
Seafood,Charlotte,3.4504950495049505
Seafood,Cleveland,3.4390243902439024
Seafood,Mentor,3.4166666666666665
Seafood,Aurora,3.388888888888889
Seafood,Mesa,3.3857142857142857
Seafood,Vaughan,3.375
Seafood,Independence,3.3333333333333335
Seafood,Lorain,3.3333333333333335
Seafood,Richmond Hill,3.2941176470588234
Seafood,Laval,3.2857142857142856
Seafood,Markham,3.2777777777777777
Seafood,Scarborough,3.2714285714285714
Seafood,Glendale,3.261904761904762
Seafood,Pleasant Hills,3.25
Seafood,Olmsted Falls,3.25
Seafood,Woodmere,3.25
Seafood,Gastonia,3.25
Seafood,Grand River,3.25
