category,city,stars
Furniture Stores,Phoenix,3.7468354430379747
Furniture Stores,Lakewood,3.7
Furniture Stores,Las Vegas,3.6675824175824174
Furniture Stores,Cornelius,3.6666666666666665
Furniture Stores,Cleveland,3.638888888888889
Furniture Stores,Pittsburgh,3.6375
Furniture Stores,Stuttgart,3.611111111111111
Furniture Stores,Chandler,3.6097560975609757
Furniture Stores,Gilbert,3.5476190476190474
Furniture Stores,Tempe,3.521276595744681
Furniture Stores,Bridgeville,3.5
Furniture Stores,Waxhaw,3.5
Furniture Stores,Dunfermline,3.5
Furniture Stores,Middleton,3.5
Furniture Stores,Sewickley,3.5
Furniture Stores,Vaughan,3.5
Furniture Stores,Tolleson,3.5
Furniture Stores,Lyndhurst,3.5
Furniture Stores,Champaign,3.5
Furniture Stores,Sun City,3.5
Furniture Stores,West Mifflin,3.5
Furniture Stores,Midlothian,3.5
Furniture Stores,Carnegie,3.5
Furniture Stores,Mesa,3.4919354838709675
Furniture Stores,Goodyear,3.4545454545454546
Furniture Stores,Glendale,3.4473684210526314
Furniture Stores,Peoria,3.4375
Furniture Stores,Matthews,3.3636363636363638
Furniture Stores,Avondale,3.357142857142857
Furniture Stores,North Olmsted,3.2
Furniture Stores,Concord,3.1875
Furniture Stores,Toronto,3.1633663366336635
Furniture Stores,Madison,3.1607142857142856
Furniture Stores,Montréal,3.1538461538461537
Furniture Stores,Monroeville,3.0833333333333335
Furniture Stores,Pineville,3.026315789473684
Furniture Stores,Charlotte (University),3.0
Furniture Stores,Hudson,3.0
Furniture Stores,Pickering,3.0
Furniture Stores,Gastonia,3.0
Furniture Stores,Tallmadge,3.0
Furniture Stores,Parma Heights,3.0
Furniture Stores,Solon,3.0
Furniture Stores,Cuyahoga Falls,3.0
Furniture Stores,Brooklyn,3.0
Furniture Stores,Mt Lebanon,3.0
Furniture Stores,Thornhill,3.0
Furniture Stores,North Royalton,3.0
Furniture Stores,Ludwigsburg,2.8333333333333335
Furniture Stores,Woodbridge,2.8333333333333335
Furniture Stores,Parma,2.75
Furniture Stores,Mississauga,2.6944444444444446
Furniture Stores,Etobicoke,2.6666666666666665
Furniture Stores,Wexford,2.6666666666666665
Furniture Stores,North York,2.6666666666666665
Furniture Stores,Beachwood,2.5
Furniture Stores,Sindelfingen,2.5
Furniture Stores,York,2.5
Furniture Stores,Avon,2.5
Furniture Stores,Leonberg,2.5
Furniture Stores,Richmond Hill,2.5
Furniture Stores,Newmarket,2.5
Furniture Stores,Urbana,2.5
Furniture Stores,Heidelberg,2.5
Furniture Stores,Fitchburg,2.5
