category,city,stars
Nutritionists,Thornhill,2.0
Observatories,Charlotte,4.5
Observatories,Madison,4.5
Observatories,Pittsburgh,4.0
Observatories,Toronto,4.0
Observatories,Montréal,3.5
Observatories,North Las Vegas,3.0
Obstetricians & Gynecologists,MESA,5.0
Obstetricians & Gynecologists,Matthews,5.0
Obstetricians & Gynecologists,North Las Vegas,4.5
Obstetricians & Gynecologists,Pineville,4.5
Obstetricians & Gynecologists,Sun City West,4.0
Obstetricians & Gynecologists,Stuttgart,4.0
Obstetricians & Gynecologists,Pittsburgh,3.75
Obstetricians & Gynecologists,Scottsdale,3.7142857142857144
Obstetricians & Gynecologists,Surprise,3.5
Obstetricians & Gynecologists,Madison,3.5
Obstetricians & Gynecologists,Glendale,3.4
Obstetricians & Gynecologists,Phoenix,3.3666666666666667
Obstetricians & Gynecologists,San Tan Valley,3.25
Obstetricians & Gynecologists,Gilbert,3.227272727272727
Obstetricians & Gynecologists,Las Vegas,3.189873417721519
Obstetricians & Gynecologists,Charlotte,3.1842105263157894
Obstetricians & Gynecologists,Tempe,3.1666666666666665
Obstetricians & Gynecologists,Mesa,3.0833333333333335
Obstetricians & Gynecologists,Filderstadt,3.0
Obstetricians & Gynecologists,Rocky River,3.0
Obstetricians & Gynecologists,Champaign,3.0
Obstetricians & Gynecologists,Henderson,2.95
Obstetricians & Gynecologists,Goodyear,2.75
Obstetricians & Gynecologists,Cleveland,2.75
Obstetricians & Gynecologists,Lorain,2.5
Obstetricians & Gynecologists,Peoria,2.25
Obstetricians & Gynecologists,Chandler,2.25
Obstetricians & Gynecologists,Waiblingen,2.0
Obstetricians & Gynecologists,Toronto,2.0
Obstetricians & Gynecologists,McMurray,1.5
Obstetricians & Gynecologists,Avondale,1.5
Occupational Therapy,Monroeville,5.0
Occupational Therapy,Gilbert,5.0
Occupational Therapy,Parma,4.5
Occupational Therapy,Stuttgart,4.5
Occupational Therapy,Leonberg,4.5
Occupational Therapy,Glendale,4.25
Occupational Therapy,Phoenix,4.166666666666667
Occupational Therapy,Surprise,4.0
Occupational Therapy,Charlotte,4.0
Occupational Therapy,Chandler,4.0
Occupational Therapy,Henderson,3.5
Occupational Therapy,Scottsdale,3.375
Occupational Therapy,North Las Vegas,3.0
Occupational Therapy,Goodyear,3.0
Occupational Therapy,Tempe,3.0
