category,city,stars
Spray Tanning,Tempe,4.785714285714286
Spray Tanning,Phoenix,4.696428571428571
Spray Tanning,Las Vegas,4.6640625
Spray Tanning,Henderson,4.65
Spray Tanning,Scottsdale,4.625
Spray Tanning,Glendale,4.583333333333333
Spray Tanning,Peoria,4.5
Spray Tanning,Chandler,4.5
Spray Tanning,Litchfield Park,4.5
Spray Tanning,Matthews,4.5
Spray Tanning,Verona,4.5
Spray Tanning,Tolleson,4.5
Spray Tanning,columbia station,4.5
Spray Tanning,Charlotte,4.25
Spray Tanning,Mesa,4.25
Spray Tanning,Murrysville,4.0
Spray Tanning,Boulder City,4.0
Spray Tanning,Sagamore Hills,4.0
Spray Tanning,Squirrel Hill,4.0
Spray Tanning,Pittsburgh,3.875
Spray Tanning,Cornelius,3.75
Spray Tanning,Stow,3.5
Spray Tanning,Champaign,3.5
Spray Tanning,Gastonia,3.5
Spray Tanning,Fitchburg,3.0
Spray Tanning,Madison,2.6
Spray Tanning,Robinson Township,2.5
Squash,Markham,4.75
Squash,Toronto,4.0
Squash,Downsview,3.0
Squash,Mississauga,2.5
Sri Lankan,Brampton,5.0
Sri Lankan,Madison,4.0
Sri Lankan,Montréal,4.0
Sri Lankan,Ajax,4.0
Sri Lankan,Toronto,3.9
Sri Lankan,Scarborough,3.875
Sri Lankan,Stuttgart,3.75
Sri Lankan,Mississauga,3.0
Stadiums & Arenas,Brampton,4.5
Stadiums & Arenas,Avon,4.5
Stadiums & Arenas,Peoria,4.5
Stadiums & Arenas,Mesa,4.3
Stadiums & Arenas,Gastonia,4.25
Stadiums & Arenas,Mississauga,4.25
Stadiums & Arenas,Chandler,4.25
Stadiums & Arenas,Madison,4.25
Stadiums & Arenas,Scottsdale,4.166666666666667
Stadiums & Arenas,Edinburgh,4.125
Stadiums & Arenas,Pittsburgh,4.0625
Stadiums & Arenas,Glendale,4.0
Stadiums & Arenas,Fort Mill,4.0
Stadiums & Arenas,Surprise,4.0
Stadiums & Arenas,Champaign,4.0
Stadiums & Arenas,Concord,4.0
Stadiums & Arenas,Middleton,4.0
Stadiums & Arenas,Fitchburg,4.0
Stadiums & Arenas,Charlotte,3.9375
Stadiums & Arenas,Montréal,3.875
Stadiums & Arenas,Toronto,3.857142857142857
Stadiums & Arenas,Tempe,3.8333333333333335
Stadiums & Arenas,Cleveland,3.7
Stadiums & Arenas,Stuttgart,3.6666666666666665
Stadiums & Arenas,Las Vegas,3.5294117647058822
Stadiums & Arenas,Scarborough,3.5
Stadiums & Arenas,Pickering,3.5
Stadiums & Arenas,Goodyear,3.5
Stadiums & Arenas,Etobicoke,3.5
Stadiums & Arenas,North York,3.5
Stadiums & Arenas,Phoenix,3.5
Stadiums & Arenas,Avondale,3.5
Stadiums & Arenas,Gilbert,3.0
Stadiums & Arenas,Cheswick,3.0
Stadiums & Arenas,Huntersville,3.0
Stadiums & Arenas,Shaker Heights,2.5
Steakhouses,Saint-Constant,5.0
Steakhouses,Georgetown,5.0
Steakhouses,Korntal-Münchingen,5.0
Steakhouses,Lasalle,4.5
Steakhouses,Moreland Hills,4.5
Steakhouses,Schwieberdingen,4.5
Steakhouses,Bratenahl,4.5
Steakhouses,Saint-Jerome,4.5
Steakhouses,Candiac,4.5
Steakhouses,Grafton,4.5
Steakhouses,Anjou,4.5
Steakhouses,Sainte-Adèle,4.5
Steakhouses,Livingston,4.5
Steakhouses,Wesley Chapel,4.5
Steakhouses,Montreal,4.25
Steakhouses,Boisbriand,4.166666666666667
Steakhouses,Irwin,4.0
Steakhouses,Moon Township,4.0
Steakhouses,Plum,4.0
Steakhouses,Missisauga,4.0
Steakhouses,Brooklyn,4.0
Steakhouses,Lakewood,4.0
Steakhouses,Stouffville,4.0
Steakhouses,Avon Lake,4.0
Steakhouses,Vaudreuil-Dorion,4.0
Steakhouses,Avon,4.0
Steakhouses,Don Mills,4.0
Steakhouses,Old Town,4.0
Steakhouses,Stanley,4.0
Steakhouses,Saint-Sauveur,3.9166666666666665
Steakhouses,Edinburgh,3.911764705882353
Steakhouses,Boulder City,3.9
Steakhouses,Scottsdale,3.7547169811320753
Steakhouses,Woodmere,3.75
Steakhouses,Sindelfingen,3.75
Steakhouses,Kent,3.75
Steakhouses,Lyndhurst,3.75
Steakhouses,Caledon East,3.75
Steakhouses,Medina,3.75
Steakhouses,North Las Vegas,3.7142857142857144
Steakhouses,Las Vegas,3.7091346153846154
Steakhouses,Stuttgart,3.6944444444444446
Steakhouses,Cornelius,3.6666666666666665
Steakhouses,Beachwood,3.642857142857143
Steakhouses,Huntersville,3.625
Steakhouses,Henderson,3.607142857142857
Steakhouses,Strongsville,3.6
Steakhouses,Montréal,3.537878787878788
Steakhouses,Toronto,3.518292682926829
Steakhouses,Coraopolis,3.5
Steakhouses,Leonberg,3.5
Steakhouses,Fountain Hills,3.5
Steakhouses,Montreal-Ouest,3.5
Steakhouses,Stow,3.5
Steakhouses,Rantoul,3.5
Steakhouses,Streetsboro,3.5
Steakhouses,East York,3.5
Steakhouses,Saint-Sauveur-des-Monts,3.5
Steakhouses,Eastlake,3.5
Steakhouses,West Mifflin,3.5
Steakhouses,Bethel Park,3.5
Steakhouses,Hudson,3.5
Steakhouses,Willowick,3.5
Steakhouses,Leinfelden-Echterdingen,3.5
Steakhouses,Lachine,3.5
Steakhouses,Solon,3.5
Steakhouses,Kleinburg,3.5
Steakhouses,Verdun,3.5
Steakhouses,Sun City,3.5
Steakhouses,Boucherville,3.5
Steakhouses,East Gwillimbury,3.5
Steakhouses,Berea,3.5
Steakhouses,Ludwigsburg,3.5
Steakhouses,Davidson,3.5
Steakhouses,Canonsburg,3.5
Steakhouses,Vaughan,3.5
Steakhouses,Euclid,3.5
Steakhouses,Broadview Heights,3.5
Steakhouses,Waunakee,3.5
Steakhouses,Chagrin Falls,3.5
Steakhouses,Pointe-Claire,3.5
Steakhouses,Thornhill,3.5
Steakhouses,Woodbridge,3.5
Steakhouses,Charlotte,3.480769230769231
Steakhouses,Cleveland,3.4791666666666665
Steakhouses,Scarborough,3.45
Steakhouses,Madison,3.4464285714285716
Steakhouses,Gastonia,3.4444444444444446
Steakhouses,Mississauga,3.4411764705882355
Steakhouses,Chandler,3.4285714285714284
Steakhouses,Phoenix,3.4035087719298245
Steakhouses,Etobicoke,3.4
Steakhouses,Glendale,3.3846153846153846
Steakhouses,Pickering,3.375
Steakhouses,Painesville,3.375
Steakhouses,Willoughby,3.375
Steakhouses,Peoria,3.357142857142857
Steakhouses,Brampton,3.35
Steakhouses,Cave Creek,3.3333333333333335
Steakhouses,Goodyear,3.3
Steakhouses,Gilbert,3.2857142857142856
Steakhouses,Westlake,3.2857142857142856
Steakhouses,Richmond Hill,3.2777777777777777
Steakhouses,Oakville,3.25
Steakhouses,Sun Prairie,3.25
Steakhouses,Litchfield Park,3.25
Steakhouses,Middleburg Heights,3.25
Steakhouses,Rexdale,3.25
Steakhouses,Ajax,3.25
Steakhouses,Belmont,3.25
Steakhouses,Cross Plains,3.25
Steakhouses,Laval,3.25
Steakhouses,Urbana,3.25
Steakhouses,Tempe,3.25
Steakhouses,Dollard-Des-Ormeaux,3.25
