category,city,stars
Education,Matthews,4.4
Education,Wexford,4.4
Education,Cleveland,4.375
Education,Shaker Heights,4.333333333333333
Education,Rocky River,4.333333333333333
Education,Lakewood,4.333333333333333
Education,Urbana,4.3
Education,Westmount,4.25
Education,Inverness,4.25
Education,Harrisburg,4.25
Education,Goodyear,4.233333333333333
Education,Tempe,4.217741935483871
Education,Gilbert,4.21
Education,Peoria,4.171875
Education,Scottsdale,4.17
Education,Henderson,4.168539325842697
Education,Montreal,4.166666666666667
Education,Savoy,4.166666666666667
Education,Glendale,4.15
Education,Paradise Valley,4.142857142857143
Education,Edinburgh,4.1375
Education,Cave Creek,4.125
Education,Las Vegas,4.114406779661017
Education,Pittsburgh,4.1
Education,Charlotte,4.068181818181818
Education,Madison,4.011627906976744
Education,Anthem,4.0
Education,North Olmsted,4.0
Education,Litchfield Park,4.0
Education,Filderstadt,4.0
Education,Blackness,4.0
Education,Elyria,4.0
Education,Sewickley,4.0
Education,Monroeville,4.0
Education,East York,4.0
Education,University Heights,4.0
Education,Gibsonia,4.0
Education,Ludwigsburg,4.0
Education,Wickliffe,4.0
Education,Laveen,4.0
Education,Warrensville Heights,4.0
Education,Cheswick,4.0
Education,Cornelius,4.0
Education,Stuttgart,3.9791666666666665
Education,Phoenix,3.975
Education,Huntersville,3.9545454545454546
Education,North Las Vegas,3.9285714285714284
Education,Mesa,3.9225352112676055
Education,Chandler,3.901315789473684
Education,Surprise,3.84375
Education,Toronto,3.817829457364341
Education,Montréal,3.75
Education,Vaughan,3.75
Education,Cleveland Heights,3.75
Education,Richmond Hill,3.6875
Education,Mississauga,3.642857142857143
Education,North York,3.6363636363636362
Education,Champaign,3.625
Education,Concord,3.5833333333333335
Education,Nellis AFB,3.5
Education,Newmarket,3.5
Education,Piedmont,3.5
Education,Broadview Heights,3.5
Education,Brampton,3.5
Education,El Mirage,3.5
Education,Dunfermline,3.5
Education,Avondale,3.375
Education,Fort Mill,3.3333333333333335
Education,Markham,3.3333333333333335
Education,Scarborough,3.2857142857142856
Education,Fairview Park,3.25
Education,Tolleson,3.25
Education,Etobicoke,3.05
Education,Gastonia,3.0
Education,San Tan Valley,3.0
Education,McCandless,3.0
Education,Oakdale,3.0
Education,Paradise,3.0
Education,Westlake,3.0
Education,Twinsburg,2.75
Education,Mentor,2.75
Education,Chagrin Falls,2.75
Education,Pickering,2.5
Education,Thornhill,2.1666666666666665
Education,Highland Hills,2.0
Education,Beachwood,1.5
Educational Services,Harrisburg,5.0
Educational Services,Cave Creek,5.0
Educational Services,McKees Rocks,5.0
Educational Services,Avon,5.0
Educational Services,Indian Trail,5.0
Educational Services,North Las Vegas,5.0
Educational Services,Etobicoke,5.0
Educational Services,Edinburgh,5.0
Educational Services,Henderson,4.833333333333333
Educational Services,Gilbert,4.8
Educational Services,Mesa,4.666666666666667
Educational Services,Stuttgart,4.5
Educational Services,Peoria,4.5
Educational Services,Huntersville,4.5
Educational Services,Bay Village,4.5
Educational Services,Glendale,4.5
Educational Services,Urbana,4.5
Educational Services,Medina,4.5
Educational Services,Matthews,4.5
Educational Services,Midland,4.5
Educational Services,Tempe,4.5
Educational Services,Madison,4.333333333333333
Educational Services,Scottsdale,4.3125
Educational Services,Phoenix,4.2894736842105265
Educational Services,Las Vegas,4.263888888888889
Educational Services,Pittsburgh,4.166666666666667
Educational Services,Gibsonia,4.0
Educational Services,Concord,4.0
Educational Services,Sewickley,4.0
Educational Services,Charlotte,3.9
Educational Services,Chandler,3.5625
Educational Services,Toronto,3.5
Educational Services,Paradise,3.0
Educational Services,Cleveland Heights,2.5
Educational Services,Beachwood,1.5
Educational Services,Richmond Hill,1.5
Egyptian,Monroeville,4.5
Egyptian,Pittsburgh,4.5
Egyptian,Montréal,4.25
Egyptian,Toronto,4.0
Egyptian,Lakewood,4.0
Egyptian,Mississauga,4.0
Egyptian,Brossard,3.0
Electricians,Fountain Hills,5.0
Electricians,Oregon,5.0
Electricians,Cuyahoga Falls,5.0
Electricians,Verona,5.0
Electricians,Etobicoke,5.0
Electricians,Chagrin Falls,5.0
Electricians,Gibsonia,5.0
Electricians,Kannapolis,5.0
Electricians,Goodyear,5.0
Electricians,Sun City West,5.0
Electricians,Matthews,5.0
Electricians,Waxhaw,5.0
Electricians,Gilbert,4.857142857142857
Electricians,Toronto,4.833333333333333
Electricians,Cleveland Heights,4.5
Electricians,Edinburgh,4.5
Electricians,Champaign,4.5
Electricians,Swissvale,4.5
Electricians,Peoria,4.5
Electricians,Glendale,4.388888888888889
Electricians,Madison,4.333333333333333
Electricians,Scottsdale,4.157894736842105
