category,city,stars
Tennis,Charlotte,3.9375
Tennis,Toronto,3.6875
Tennis,Woodbridge,3.5
Tennis,Fountain Hills,3.5
Tennis,Chandler,3.25
Tennis,Scottsdale,3.125
Tennis,Davidson,3.0
Tennis,Downsview,3.0
Tennis,Montréal,2.5
Tennis,Montreal,2.0
Teppanyaki,Henderson,4.5
Teppanyaki,Las Vegas,4.071428571428571
Teppanyaki,Matthews,4.0
Teppanyaki,Woodbridge,4.0
Teppanyaki,Chandler,4.0
Teppanyaki,Charlotte,4.0
Teppanyaki,Pittsburgh,3.5
Teppanyaki,Davidson,3.5
Teppanyaki,Mesa,3.5
Teppanyaki,Independence,3.5
Teppanyaki,Scottsdale,3.25
Teppanyaki,Concord,3.0
Test Preparation,Avon,5.0
Test Preparation,Cave Creek,5.0
Test Preparation,Etobicoke,5.0
Test Preparation,Madison,5.0
Test Preparation,North Las Vegas,5.0
Test Preparation,Las Vegas,4.75
Test Preparation,Henderson,4.6
Test Preparation,Gilbert,4.5
Test Preparation,Charlotte,4.5
Test Preparation,Tempe,4.5
Test Preparation,Toronto,4.25
Test Preparation,Mesa,4.25
Test Preparation,Phoenix,3.9
Test Preparation,Scottsdale,3.625
Test Preparation,Pittsburgh,3.5
Test Preparation,Chandler,3.25
Test Preparation,Richmond Hill,1.5
Tex-Mex,Cornelius,5.0
Tex-Mex,Saint-Lambert,5.0
Tex-Mex,Cramerton,4.5
Tex-Mex,McKees Rocks,4.5
Tex-Mex,Westlake,4.0
Tex-Mex,Parma Heights,4.0
Tex-Mex,Canonsburg,4.0
Tex-Mex,Newmarket,4.0
Tex-Mex,Boulder City,4.0
Tex-Mex,Berea,4.0
Tex-Mex,Tega Cay,4.0
Tex-Mex,Chardon,4.0
Tex-Mex,Oregon,4.0
Tex-Mex,El Mirage,4.0
Tex-Mex,Kent,4.0
Tex-Mex,Murrysville,4.0
Tex-Mex,Laval,3.75
Tex-Mex,Stow,3.75
Tex-Mex,Aurora,3.75
Tex-Mex,Edinburgh,3.6666666666666665
Tex-Mex,Mississauga,3.5625
Tex-Mex,Etobicoke,3.5
Tex-Mex,Sheffield Village,3.5
Tex-Mex,Belmont,3.5
Tex-Mex,Saint-Laurent,3.5
Tex-Mex,Monroeville,3.5
Tex-Mex,Woodbridge,3.5
Tex-Mex,East Gwillimbury,3.5
Tex-Mex,Whitby,3.5
Tex-Mex,Robinson,3.5
Tex-Mex,De Forest,3.5
Tex-Mex,Plum,3.5
Tex-Mex,Warrensville Heights,3.5
Tex-Mex,Avon,3.5
Tex-Mex,Markham,3.5
Tex-Mex,Stoughton,3.5
Tex-Mex,New Kensington,3.5
Tex-Mex,Pineville,3.5
Tex-Mex,Mentor,3.375
Tex-Mex,Montréal,3.35
Tex-Mex,Scottsdale,3.34
Tex-Mex,Henderson,3.3333333333333335
Tex-Mex,Rocky River,3.3333333333333335
Tex-Mex,Lakewood,3.25
Tex-Mex,Matthews,3.25
Tex-Mex,Tempe,3.1842105263157894
Tex-Mex,Toronto,3.141025641025641
Tex-Mex,Brampton,3.125
Tex-Mex,Phoenix,3.1186440677966103
Tex-Mex,Las Vegas,3.050724637681159
Tex-Mex,McKeesport,3.0
Tex-Mex,Dollard-Des Ormeaux,3.0
Tex-Mex,Vaughan,3.0
