category,city,stars
Desserts,Mentor,4.2
Desserts,Huntersville,4.142857142857143
Desserts,Mesa,4.113636363636363
Desserts,Glendale,4.113636363636363
Desserts,Cleveland,4.108108108108108
Desserts,Edinburgh,4.102564102564102
Desserts,Phoenix,4.0962962962962965
Desserts,Montréal,4.040909090909091
Desserts,Tempe,4.0131578947368425
Desserts,Gilbert,4.011627906976744
Desserts,Newmarket,4.0
Desserts,Laveen Village,4.0
Desserts,Willoughby,4.0
Desserts,New Kensington,4.0
Desserts,Goodyear,4.0
Desserts,Bethel Park,4.0
Desserts,Aspinwall,4.0
Desserts,Chandler,4.0
Desserts,Verdun,4.0
Desserts,Bruntsfield,4.0
Desserts,Lachine,4.0
Desserts,Verona,4.0
Desserts,Rocky River,4.0
Desserts,Bay Village,4.0
Desserts,Dollard-des-Ormeaux,4.0
Desserts,Chagrin Falls,4.0
Desserts,Green Valley,4.0
Desserts,Unionville,4.0
Desserts,Laveen,4.0
Desserts,Vaudreuil-Dorion,4.0
Desserts,Surprise,4.0
Desserts,Bridgeville,4.0
Desserts,Madison,4.0
Desserts,Gates Mills,4.0
Desserts,Woodmere,4.0
Desserts,Monona,4.0
Desserts,Chardon,4.0
Desserts,Dorval,4.0
Desserts,Saint-Leonard,4.0
Desserts,Davidson,4.0
Desserts,Solon,4.0
Desserts,Pineville,4.0
Desserts,Charlotte,3.98
Desserts,Henderson,3.9270833333333335
Desserts,Fort Mill,3.9
Desserts,Avon,3.9
Desserts,Pittsburgh,3.8876404494382024
Desserts,Wexford,3.875
Desserts,Matthews,3.875
Desserts,Las Vegas,3.847962382445141
Desserts,North Las Vegas,3.8461538461538463
Desserts,Mississauga,3.8365384615384617
Desserts,Coraopolis,3.8333333333333335
Desserts,Cleveland Heights,3.8333333333333335
Desserts,Etobicoke,3.8181818181818183
Desserts,Montreal,3.8
Desserts,Hudson,3.8
Desserts,Thornhill,3.7777777777777777
Desserts,Ross Township,3.75
Desserts,Mayfield Heights,3.75
Desserts,Champaign,3.75
Desserts,McKeesport,3.75
Desserts,Belmont,3.75
Desserts,Westmount,3.75
Desserts,Toronto,3.701949860724234
Desserts,Concord,3.7
Desserts,Scarborough,3.6923076923076925
Desserts,Mount Holly,3.6666666666666665
Desserts,Laval,3.6666666666666665
Desserts,Fountain Hills,3.5
Desserts,Stow,3.5
Desserts,Middleton,3.5
Desserts,Woodbridge,3.5
Desserts,Strongsville,3.5
Desserts,Highland Heights,3.5
Desserts,Rosemere,3.5
Desserts,las vegas,3.5
Desserts,Waxhaw,3.5
Desserts,Tolleson,3.5
