category,city,stars
Chiropractors,Mesa,4.447368421052632
Chiropractors,Henderson,4.426470588235294
Chiropractors,Glendale,4.411764705882353
Chiropractors,Goodyear,4.375
Chiropractors,Pittsburgh,4.371428571428571
Chiropractors,Huntersville,4.333333333333333
Chiropractors,Scarborough,4.3
Chiropractors,North Las Vegas,4.291666666666667
Chiropractors,Concord,4.25
Chiropractors,Toronto,4.234177215189874
Chiropractors,Charlotte,4.157894736842105
Chiropractors,Richmond Hill,4.125
Chiropractors,Champaign,4.1
Chiropractors,Medina,4.0
Chiropractors,Surprise,3.9166666666666665
Chiropractors,North York,3.9166666666666665
Chiropractors,Matthews,3.9
Chiropractors,Avondale,3.857142857142857
Chiropractors,Brampton,3.8333333333333335
Chiropractors,Markham,3.75
Chiropractors,Laveen,3.5
Chiropractors,Rocky River,3.5
Chiropractors,Thornhill,3.5
Chiropractors,Avon,3.5
Chiropractors,Allison Park,3.5
Chiropractors,Mississauga,3.25
Chiropractors,Stuttgart,3.0
Chiropractors,Verona,3.0
Chiropractors,Unionville,2.5
Chocolatiers & Shops,Verona,5.0
Chocolatiers & Shops,North Las Vegas,5.0
Chocolatiers & Shops,Aurora,5.0
Chocolatiers & Shops,Cuyahoga Falls,5.0
Chocolatiers & Shops,Brunswick,5.0
Chocolatiers & Shops,Carnegie,5.0
Chocolatiers & Shops,Bridgeville,5.0
Chocolatiers & Shops,Urbana,5.0
Chocolatiers & Shops,Fountain Hills,4.75
Chocolatiers & Shops,Glenndale,4.5
Chocolatiers & Shops,Huntersville,4.5
Chocolatiers & Shops,Oregon,4.5
Chocolatiers & Shops,Terrebonne,4.5
Chocolatiers & Shops,Laval,4.5
Chocolatiers & Shops,Chardon,4.5
Chocolatiers & Shops,Matthews,4.5
Chocolatiers & Shops,Kent,4.5
Chocolatiers & Shops,Middleton,4.5
Chocolatiers & Shops,Boucherville,4.5
Chocolatiers & Shops,Fort Mill,4.5
Chocolatiers & Shops,Lakewood,4.5
Chocolatiers & Shops,Champaign,4.5
Chocolatiers & Shops,Mount Horeb,4.5
Chocolatiers & Shops,Stuttgart,4.4375
Chocolatiers & Shops,Scottsdale,4.4
Chocolatiers & Shops,Madison,4.25
Chocolatiers & Shops,Edinburgh,4.25
Chocolatiers & Shops,Davidson,4.25
Chocolatiers & Shops,Concord,4.25
Chocolatiers & Shops,North Olmsted,4.25
Chocolatiers & Shops,Vaughan,4.166666666666667
Chocolatiers & Shops,Pittsburgh,4.166666666666667
Chocolatiers & Shops,Mississauga,4.125
Chocolatiers & Shops,Montréal,4.111111111111111
Chocolatiers & Shops,Henderson,4.1
Chocolatiers & Shops,Charlotte,4.029411764705882
Chocolatiers & Shops,Oakville,4.0
Chocolatiers & Shops,Homestead,4.0
Chocolatiers & Shops,Hudson,4.0
Chocolatiers & Shops,Sewickley,4.0
Chocolatiers & Shops,Bay Village,4.0
Chocolatiers & Shops,Chandler,4.0
Chocolatiers & Shops,Westlake,4.0
Chocolatiers & Shops,East York,4.0
Chocolatiers & Shops,Toronto,4.0
Chocolatiers & Shops,Saint-Hubert,4.0
Chocolatiers & Shops,Las Vegas,3.9270833333333335
Chocolatiers & Shops,Glendale,3.875
Chocolatiers & Shops,Phoenix,3.8529411764705883
Chocolatiers & Shops,Cleveland,3.8333333333333335
Chocolatiers & Shops,North York,3.75
Chocolatiers & Shops,Surprise,3.75
Chocolatiers & Shops,Scarborough,3.6666666666666665
Chocolatiers & Shops,Tempe,3.6666666666666665
Chocolatiers & Shops,Vaudreuil-Dorion,3.5
Chocolatiers & Shops,Avondale,3.5
Chocolatiers & Shops,Solon,3.5
Chocolatiers & Shops,Stouffville,3.5
Chocolatiers & Shops,McKeesport,3.5
Chocolatiers & Shops,Lyndhurst,3.3333333333333335
Chocolatiers & Shops,Peoria,3.25
Chocolatiers & Shops,North Royalton,3.0
Chocolatiers & Shops,Saint-Laurent,3.0
Chocolatiers & Shops,Mesa,3.0
Chocolatiers & Shops,Twinsburg,3.0
Chocolatiers & Shops,Gilbert,2.75
Chocolatiers & Shops,Brossard,2.5
Choirs,Edinburgh,4.25
Christmas Markets,Cleveland,5.0
Christmas Markets,Esslingen,4.5
Christmas Markets,Ludwigsburg,4.5
Christmas Markets,Stuttgart,4.25
Christmas Markets,Edinburgh,3.5
Christmas Trees,Gilbert,5.0
Christmas Trees,Cleveland,5.0
Christmas Trees,Avondale,4.5
Christmas Trees,Peoria,4.5
Christmas Trees,Glendale,4.5
Christmas Trees,Surprise,4.5
Christmas Trees,Chandler,4.25
Christmas Trees,Phoenix,4.166666666666667
Christmas Trees,Las Vegas,4.0
Christmas Trees,Scottsdale,4.0
Christmas Trees,Mesa,4.0
Christmas Trees,Charlotte,3.75
Christmas Trees,Waunakee,3.5
Christmas Trees,Westlake,3.0
Christmas Trees,Henderson,2.5
Churches,Medina,5.0
Churches,Fountain Hills,5.0
Churches,Shaker Heights,5.0
Churches,Middleton,5.0
Churches,Bethel Park,5.0
Churches,Pineville,5.0
Churches,Henderson,4.818181818181818
Churches,Gilbert,4.55
Churches,North York,4.5
Churches,Broadview Heights,4.5
Churches,Indian Land,4.5
Churches,Scottsdale,4.5
Churches,Cave Creek,4.5
Churches,Cuyahoga Falls,4.5
Churches,Montréal,4.5
Churches,Paradise Valley,4.5
Churches,Las Vegas,4.4655172413793105
Churches,Phoenix,4.402439024390244
Churches,Toronto,4.4
Churches,Charlotte,4.363636363636363
Churches,Pittsburgh,4.357142857142857
Churches,Tempe,4.3125
Churches,Mesa,4.285714285714286
Churches,Surprise,4.25
Churches,Goodyear,4.25
Churches,Avondale,4.25
Churches,Glendale,4.2
Churches,Cleveland,4.166666666666667
Churches,Chandler,4.142857142857143
Churches,Edinburgh,4.111111111111111
Churches,Stuttgart,4.0
Churches,Carefree,4.0
Churches,Westlake,4.0
Churches,Moon Township,4.0
Churches,Laveen,4.0
Churches,Wexford,4.0
Churches,Madison,4.0
Churches,Peoria,4.0
Churches,Indian Trail,3.5
Churches,Urbana,3.5
Churches,North Las Vegas,3.5
Churches,Hudson,3.5
Churches,Markham,3.0
Churches,Matthews,3.0
Churches,Huntersville,2.5
Churches,Mentor,2.5
Cideries,Wexford,4.5
Cideries,Charlotte,4.5
Cideries,Lakewood,4.0
Cideries,Caledon,4.0
Cinema,Fort Mill,5.0
Cinema,Oakmont,5.0
Cinema,Fellbach,5.0
Cinema,Kannapolis,5.0
Cinema,Lakewood,5.0
Cinema,Boulder City,5.0
Cinema,Monroeville,4.5
Cinema,Edgewood,4.5
Cinema,Euclid,4.5
Cinema,Coraopolis,4.5
Cinema,Chardon,4.5
Cinema,Kornwestheim,4.25
Cinema,Medina,4.25
Cinema,Ludwigsburg,4.166666666666667
Cinema,East Gwillimbury,4.166666666666667
Cinema,Chandler,4.1
Cinema,Matthews,4.0
Cinema,Savoy,4.0
Cinema,Penn Hills,4.0
Cinema,Peoria,4.0
Cinema,Brossard,4.0
Cinema,Robinson Township,4.0
Cinema,Cuyahoga Falls,4.0
Cinema,Middleburg Heights,4.0
Cinema,Davidson,4.0
Cinema,Wickliffe,4.0
Cinema,Champaign,4.0
Cinema,Indian Trail,4.0
Cinema,Valley View,4.0
Cinema,Belmont,4.0
Cinema,Elyria,4.0
Cinema,Amherst,4.0
Cinema,Laval,4.0
Cinema,Brunswick,4.0
Cinema,Waiblingen,4.0
Cinema,Mayfield Heights,4.0
Cinema,Cleveland Heights,4.0
Cinema,Willoughby Hills,4.0
Cinema,Esslingen,4.0
Cinema,Gilbert,4.0
Cinema,West Mifflin,4.0
Cinema,Macedonia,4.0
Cinema,Frazer,4.0
Cinema,Stuttgart,3.9285714285714284
Cinema,Montréal,3.921875
Cinema,Cleveland,3.8125
Cinema,Glendale,3.8
Cinema,Toronto,3.77027027027027
Cinema,Rocky River,3.75
Cinema,Mentor,3.75
Cinema,Edinburgh,3.730769230769231
Cinema,Mesa,3.7
Cinema,Henderson,3.6666666666666665
Cinema,Concord,3.6666666666666665
Cinema,Scarborough,3.6666666666666665
Cinema,Tempe,3.642857142857143
