category,city,stars
Medical Spas,Paradise Valley,4.916666666666667
Medical Spas,Fort Mill,4.75
Medical Spas,Edinburgh,4.666666666666667
Medical Spas,Brampton,4.5
Medical Spas,Indian Trail,4.5
Medical Spas,Tempe,4.34375
Medical Spas,Chandler,4.3
Medical Spas,Scottsdale,4.297794117647059
Medical Spas,Las Vegas,4.274074074074074
Medical Spas,Henderson,4.222222222222222
Medical Spas,Mesa,4.21875
Medical Spas,Rocky River,4.166666666666667
Medical Spas,Madison,4.166666666666667
Medical Spas,Gilbert,4.159090909090909
Medical Spas,Charlotte,4.041666666666667
Medical Spas,Phoenix,4.038461538461538
Medical Spas,San Tan Valley,4.0
Medical Spas,Westmount,4.0
Medical Spas,Pickering,4.0
Medical Spas,Concord,4.0
Medical Spas,Glendale,3.9782608695652173
Medical Spas,Thornhill,3.8333333333333335
Medical Spas,Strongsville,3.8333333333333335
Medical Spas,Pittsburgh,3.8076923076923075
Medical Spas,Goodyear,3.75
Medical Spas,Peoria,3.642857142857143
Medical Spas,Mississauga,3.5714285714285716
Medical Spas,Vaughan,3.5
Medical Spas,Boulder City,3.5
Medical Spas,Avondale,3.5
Medical Spas,Woodbridge,3.5
Medical Spas,Laveen,3.5
Medical Spas,Newmarket,3.5
Medical Spas,Woodmere,3.5
Medical Spas,Lakewood,3.5
Medical Spas,Toronto,3.466666666666667
Medical Spas,Montréal,3.3333333333333335
Medical Spas,Scarborough,3.25
Medical Spas,Oakville,3.125
Medical Spas,Chagrin Falls,3.0
Medical Spas,Champaign,3.0
Medical Spas,Westlake,3.0
Medical Spas,Richmond Hill,2.9166666666666665
Medical Spas,Cleveland,2.75
Medical Spas,North Olmsted,2.5
Medical Spas,Etobicoke,2.5
Medical Spas,Mayfield Heights,2.5
Medical Spas,McKees Rocks,2.5
Medical Spas,Matthews,2.5
Medical Spas,Wexford,2.3333333333333335
Medical Spas,Markham,2.3333333333333335
Medical Spas,York,2.0
Medical Spas,Montreal,2.0
Medical Spas,Medina,2.0
Medical Spas,Spring Valley,1.5
Medical Supplies,Brecksville,5.0
Medical Supplies,Montréal,5.0
Medical Supplies,Pineville,5.0
Medical Supplies,Pittsburgh,5.0
Medical Supplies,Scottsdale,4.75
Medical Supplies,Willoughby,4.5
Medical Supplies,las vegas,4.5
Medical Supplies,Henderson,4.5
Medical Supplies,Gilbert,4.2
Medical Supplies,Matthews,4.166666666666667
Medical Supplies,Westlake,4.0
Medical Supplies,Avondale,4.0
Medical Supplies,Markham,4.0
Medical Supplies,Phoenix,3.9166666666666665
Medical Supplies,Las Vegas,3.909090909090909
Medical Supplies,Madison,3.8333333333333335
Medical Supplies,Mesa,3.7142857142857144
Medical Supplies,Charlotte,3.5
Medical Supplies,Toronto,3.5
Medical Supplies,Tallmadge,3.5
Medical Supplies,Glendale,3.5
Medical Supplies,Tempe,3.4
Medical Supplies,Peoria,3.0
Medical Supplies,Surprise,3.0
Medical Supplies,Gastonia,3.0
Medical Supplies,Champaign,3.0
Medical Supplies,Cleveland,3.0
Medical Supplies,Sun City,3.0
Medical Supplies,Urbana,3.0
Medical Supplies,Huntersville,2.5
Medical Supplies,Twinsburg,2.0
Medical Supplies,Boulder City,1.5
Medical Supplies,Chandler,1.5
Medical Transportation,Las Vegas,4.642857142857143
Medical Transportation,Shaker Heights,4.5
Medical Transportation,Tempe,4.0
Medical Transportation,Sun City,4.0
Medical Transportation,Mesa,3.5
Medical Transportation,Pittsburgh,2.5
Medical Transportation,Waunakee,2.5
Medical Transportation,Phoenix,2.0
Medical Transportation,Gilbert,2.0
Medical Transportation,Charlotte,1.0
Medical Transportation,Scottsdale,1.0
Meditation Centers,Charlotte,5.0
Meditation Centers,Mississauaga,5.0
Meditation Centers,Scottsdale,5.0
Meditation Centers,Avon Lake,5.0
Meditation Centers,Concord,5.0
Meditation Centers,Phoenix,4.785714285714286
Meditation Centers,Las Vegas,4.75
Meditation Centers,Pittsburgh,4.666666666666667
Meditation Centers,Glendale,4.5
Meditation Centers,Madison,4.5
Meditation Centers,Hudson,4.5
Meditation Centers,Oakville,4.0
Meditation Centers,Tempe,4.0
Meditation Centers,Toronto,3.875
Mediterranean,Beaconsfield,5.0
Mediterranean,Dollard-des-Ormeaux,5.0
Mediterranean,Solon,5.0
Mediterranean,Beloeil,5.0
Mediterranean,Pierrefonds,5.0
Mediterranean,Wesley Chapel,4.5
Mediterranean,Richfield,4.5
Mediterranean,Murrysville,4.5
Mediterranean,Stow,4.5
Mediterranean,Indian Trail,4.5
Mediterranean,Indian Land,4.5
Mediterranean,Whitby,4.5
Mediterranean,Lachine,4.5
Mediterranean,Hudson,4.5
Mediterranean,Canonsburg,4.5
Mediterranean,Esslingen,4.5
Mediterranean,Carnegie,4.5
Mediterranean,Pointe-Claire,4.5
Mediterranean,Rosemere,4.5
Mediterranean,Saint-Jean-Sur-Richelieu,4.5
Mediterranean,Frazer,4.5
Mediterranean,Pleasant Hills,4.5
Mediterranean,Kahnawake,4.5
Mediterranean,Avon,4.5
Mediterranean,Sun Prairie,4.5
Mediterranean,Cleveland Heights,4.375
Mediterranean,North Olmsted,4.333333333333333
Mediterranean,Fort Mill,4.25
Mediterranean,Sun City,4.25
Mediterranean,Fairview Park,4.25
Mediterranean,Verdun,4.25
Mediterranean,Medina,4.25
Mediterranean,East York,4.25
Mediterranean,Matthews,4.166666666666667
Mediterranean,Avondale,4.125
Mediterranean,Aurora,4.125
Mediterranean,Westlake,4.083333333333333
Mediterranean,Scottsdale,4.04054054054054
Mediterranean,Stuttgart,4.035714285714286
Mediterranean,Pittsburgh,4.008771929824562
Mediterranean,Mont-Royal,4.0
Mediterranean,Fellbach,4.0
Mediterranean,North Versailles,4.0
Mediterranean,Kennedy Township,4.0
Mediterranean,Chagrin Falls,4.0
Mediterranean,Pineville,4.0
Mediterranean,Kernen im Remstal,4.0
Mediterranean,Waiblingen,4.0
Mediterranean,Ludwigsburg,4.0
Mediterranean,Huntersville,4.0
Mediterranean,University Heights,4.0
Mediterranean,Anjou,4.0
Mediterranean,Lakewood,4.0
Mediterranean,Strongsville,4.0
Mediterranean,Glenshaw,4.0
Mediterranean,Bay Village,4.0
Mediterranean,Cuyahoga Falls,4.0
Mediterranean,York,4.0
Mediterranean,Hemmingen,4.0
Mediterranean,Ostfildern,4.0
Mediterranean,Saint-Leonard,4.0
Mediterranean,Chateauguay,4.0
Mediterranean,Mount Horeb,4.0
Mediterranean,Rocky River,4.0
Mediterranean,Carefree,4.0
Mediterranean,Kirkland,4.0
Mediterranean,Kleinburg,4.0
Mediterranean,Fountain Hills,4.0
Mediterranean,Independence,4.0
Mediterranean,Ross Township,4.0
Mediterranean,Woodbridge,4.0
Mediterranean,Coraopolis,4.0
Mediterranean,North Huntingdon,4.0
Mediterranean,Henderson,3.973684210526316
Mediterranean,Glendale,3.9642857142857144
Mediterranean,Phoenix,3.9238095238095236
Mediterranean,Surprise,3.9166666666666665
Mediterranean,Leinfelden-Echterdingen,3.9
Mediterranean,Mesa,3.8958333333333335
Mediterranean,Kent,3.875
Mediterranean,Edinburgh,3.8653846153846154
Mediterranean,Chandler,3.840909090909091
Mediterranean,Cornelius,3.8333333333333335
Mediterranean,Charlotte,3.824074074074074
Mediterranean,Las Vegas,3.814159292035398
