category,city,stars
Ophthalmologists,Monroeville,2.75
Ophthalmologists,Elyria,2.5
Ophthalmologists,Fairlawn,2.5
Ophthalmologists,Matthews,2.5
Ophthalmologists,Scarborough,2.0
Ophthalmologists,Seven Hills,1.5
Ophthalmologists,Sewickley,1.5
Ophthalmologists,Mayfield Heights,1.5
Optometrists,Allison Park,5.0
Optometrists,Cave Creek,5.0
Optometrists,McMurray,5.0
Optometrists,Cottage Grove,5.0
Optometrists,Vaughan,5.0
Optometrists,Woodbridge,5.0
Optometrists,Point Claire,5.0
Optometrists,Fitchburg,5.0
Optometrists,Coraopolis,5.0
Optometrists,Streetsboro,5.0
Optometrists,Olmsted Falls,5.0
Optometrists,Etobicoke,5.0
Optometrists,Brecksville,5.0
Optometrists,Painesville,5.0
Optometrists,Bethel Park,5.0
Optometrists,Bay Village,5.0
Optometrists,Rocky River,5.0
Optometrists,Medina,5.0
Optometrists,Wickliffe,5.0
Optometrists,Thornhill,5.0
Optometrists,Avon Lake,5.0
Optometrists,Lorain,5.0
Optometrists,Boulder City,5.0
Optometrists,Richmond Hill,5.0
Optometrists,Aurora,4.75
Optometrists,Independence,4.75
Optometrists,Fort Mill,4.75
Optometrists,Belmont,4.5
Optometrists,Savoy,4.5
Optometrists,Westlake,4.5
Optometrists,Davidson,4.5
Optometrists,Hudson,4.5
Optometrists,Mayfield Hts.,4.5
Optometrists,Waunakee,4.5
Optometrists,Stuttgart,4.5
Optometrists,Avon,4.5
Optometrists,Waxhaw,4.5
Optometrists,Gibsonia,4.5
Optometrists,Edinburgh,4.333333333333333
Optometrists,Mississauga,4.333333333333333
Optometrists,Sun City,4.333333333333333
Optometrists,Lakewood,4.25
Optometrists,Laveen,4.25
Optometrists,Toronto,4.2
Optometrists,Mentor,4.166666666666667
Optometrists,Middleton,4.166666666666667
Optometrists,Wexford,4.125
Optometrists,Henderson,4.015151515151516
Optometrists,Broadview Heights,4.0
Optometrists,Sun City West,4.0
Optometrists,Kent,4.0
Optometrists,Ludwigsburg,4.0
Optometrists,North Royalton,4.0
Optometrists,Parma,4.0
Optometrists,las vegas,4.0
Optometrists,Brooklyn,4.0
Optometrists,Avondale,4.0
Optometrists,West Mifflin,4.0
Optometrists,Kannapolis,4.0
Optometrists,Scottsdale,3.9782608695652173
Optometrists,Peoria,3.9285714285714284
Optometrists,Las Vegas,3.9046052631578947
Optometrists,Chandler,3.8870967741935485
Optometrists,Cleveland,3.875
Optometrists,Gastonia,3.875
Optometrists,Markham,3.8333333333333335
Optometrists,Fountain Hills,3.8333333333333335
Optometrists,Gilbert,3.763157894736842
Optometrists,Verdun,3.75
Optometrists,Glendale,3.6333333333333333
Optometrists,Huntersville,3.625
Optometrists,North Las Vegas,3.6
Optometrists,Pittsburgh,3.590909090909091
Optometrists,Matthews,3.5714285714285716
Optometrists,Mesa,3.5638297872340425
Optometrists,Surprise,3.5625
Optometrists,Champaign,3.5625
Optometrists,Montréal,3.5384615384615383
Optometrists,Tempe,3.5384615384615383
Optometrists,Charlotte,3.5272727272727273
Optometrists,Maple,3.5
Optometrists,Cornelius,3.5
Optometrists,Saint-Laurent,3.5
Optometrists,Solon,3.5
Optometrists,Beachwood,3.5
Optometrists,Fairlawn,3.5
Optometrists,Verona,3.5
Optometrists,Tallmadge,3.5
Optometrists,Leinfelden-Echterdingen,3.5
Optometrists,Dallas,3.5
Optometrists,Mint Hill,3.5
Optometrists,Phoenix,3.4696969696969697
Optometrists,Strongsville,3.4
Optometrists,Madison,3.375
Optometrists,Seven Hills,3.25
Optometrists,North York,3.25
Optometrists,Scarborough,3.125
Optometrists,Concord,3.1
Optometrists,Goodyear,3.0625
Optometrists,North Olmsted,3.0
Optometrists,Paradise Valley,3.0
Optometrists,Tolleson,3.0
Optometrists,Fairview Park,3.0
Optometrists,Macedonia,3.0
Optometrists,Frazer,3.0
Optometrists,Homestead,2.75
Optometrists,Monroeville,2.75
Optometrists,Anthem,2.6666666666666665
Optometrists,Elyria,2.5
Optometrists,McKnight,2.5
Optometrists,Canonsburg,2.5
Optometrists,Willoughby,2.5
Optometrists,Pineville,2.3333333333333335
Optometrists,Murrysville,2.0
Optometrists,San Tan Valley,2.0
Optometrists,Lyndhurst,1.5
Optometrists,Mayfield Heights,1.5
Optometrists,Sewickley,1.5
Oral Surgeons,Carefree,5.0
Oral Surgeons,Ludwigsburg,5.0
Oral Surgeons,Euclid,5.0
Oral Surgeons,Rantoul,5.0
Oral Surgeons,Highland Heights,5.0
Oral Surgeons,Avon Lake,5.0
Oral Surgeons,Davidson,5.0
Oral Surgeons,Brecksville,5.0
Oral Surgeons,Huntersville,5.0
Oral Surgeons,Middleton,4.75
Oral Surgeons,Cave Creek,4.666666666666667
Oral Surgeons,Richmond Hill,4.5
Oral Surgeons,Litchfield Park,4.5
Oral Surgeons,Scottsdale,4.3875
Oral Surgeons,Gilbert,4.325
Oral Surgeons,Toronto,4.3
Oral Surgeons,North Las Vegas,4.285714285714286
Oral Surgeons,Madison,4.285714285714286
Oral Surgeons,Mesa,4.282608695652174
Oral Surgeons,Charlotte,4.264705882352941
Oral Surgeons,Tempe,4.181818181818182
Oral Surgeons,Beachwood,4.166666666666667
Oral Surgeons,Chandler,4.145833333333333
Oral Surgeons,Las Vegas,4.134146341463414
Oral Surgeons,Henderson,4.09375
Oral Surgeons,Monona,4.0
Oral Surgeons,Tolleson,4.0
Oral Surgeons,Mentor,4.0
Oral Surgeons,Lakewood,4.0
Oral Surgeons,North York,4.0
Oral Surgeons,Brentwood,4.0
Oral Surgeons,Macedonia,4.0
Oral Surgeons,Canonsburg,4.0
Oral Surgeons,Sun City West,4.0
Oral Surgeons,Cleveland,4.0
Oral Surgeons,Monroeville,4.0
Oral Surgeons,Cornelius,4.0
Oral Surgeons,Ahwatukee,4.0
Oral Surgeons,Glendale,3.9166666666666665
Oral Surgeons,Surprise,3.9
Oral Surgeons,Goodyear,3.8
Oral Surgeons,Rocky River,3.75
Oral Surgeons,Champaign,3.75
Oral Surgeons,Phoenix,3.7314814814814814
Oral Surgeons,Laveen,3.6666666666666665
Oral Surgeons,Peoria,3.6363636363636362
Oral Surgeons,Verona,3.5
Oral Surgeons,Pittsburgh,3.4210526315789473
Oral Surgeons,Stuttgart,3.4
Oral Surgeons,Avondale,3.0
Oral Surgeons,Stow,3.0
Oral Surgeons,Anthem,3.0
Oral Surgeons,Paradise Valley,3.0
Oral Surgeons,Westlake,3.0
Oral Surgeons,Sun Prairie,3.0
Oral Surgeons,Bay Village,3.0
Oral Surgeons,Fairlawn,2.75
Oral Surgeons,Fairview Park,2.5
Oral Surgeons,Brooklyn,2.5
Oral Surgeons,Parma Heights,2.5
Oral Surgeons,Pepper Pike,2.5
Oral Surgeons,Scarborough,2.5
Oral Surgeons,Strongsville,2.5
Oral Surgeons,Parma,1.5
Organic Stores,Boulder City,5.0
Organic Stores,Esslingen,5.0
Organic Stores,Whitchurch-Stouffville,5.0
Organic Stores,Brossard,4.75
Organic Stores,Scottsdale,4.625
Organic Stores,Whitby,4.5
Organic Stores,Oakville,4.5
Organic Stores,Phoenix,4.35
Organic Stores,Edinburgh,4.25
Organic Stores,Vaughan,4.25
Organic Stores,Pittsburgh,4.25
Organic Stores,Fellbach,4.25
Organic Stores,Madison,4.25
Organic Stores,Las Vegas,4.115384615384615
Organic Stores,Toronto,4.1
Organic Stores,Stuttgart,4.05
Organic Stores,Mesa,4.0
Organic Stores,Stouffville,4.0
Organic Stores,Huntersville,4.0
Organic Stores,University Heights,4.0
Organic Stores,Wexford,4.0
Organic Stores,Lakewood,4.0
Organic Stores,Dollard-Des-Ormeaux,4.0
Organic Stores,Rocky River,4.0
Organic Stores,Aurora,4.0
Organic Stores,Thornhill,4.0
Organic Stores,Newmarket,4.0
Organic Stores,Montreal,4.0
Organic Stores,Mississauga,3.9
Organic Stores,Charlotte,3.875
Organic Stores,Chandler,3.8333333333333335
Organic Stores,Montréal,3.8125
Organic Stores,Gilbert,3.75
Organic Stores,Henderson,3.75
Organic Stores,North Las Vegas,3.5
Organic Stores,Sindelfingen,3.5
Organic Stores,Tempe,3.5
Organic Stores,Leinfelden-Echterdingen,3.0
Organic Stores,Woodmere,3.0
Organic Stores,Urbana,3.0
Organic Stores,Etobicoke,2.5
Organic Stores,Scarborough,2.5
Oriental,Ostfildern,5.0
Oriental,Stuttgart,4.0
Orthodontists,Beachwood,5.0
Orthodontists,Euclid,5.0
Orthodontists,Pleasant Hills,5.0
Orthodontists,Middleton,5.0
Orthodontists,Solon,5.0
Orthodontists,Cave Creek,5.0
Orthodontists,Richmond Hill,5.0
Orthodontists,Matthews,5.0
Orthodontists,Fort Mill,5.0
Orthodontists,Northfield,5.0
Orthodontists,Stow,5.0
Orthodontists,Higley,5.0
Orthodontists,Markham,5.0
Orthodontists,Litchfield Park,4.7
Orthodontists,Woodbridge,4.5
Orthodontists,Anthem,4.5
Orthodontists,Indian Trail,4.5
Orthodontists,Cleveland,4.416666666666667
Orthodontists,Scottsdale,4.311111111111111
Orthodontists,Gilbert,4.274193548387097
