category,city,stars
Herbs & Spices,Cleveland,4.75
Herbs & Spices,Chandler,4.75
Herbs & Spices,Champaign,4.75
Herbs & Spices,Tempe,4.666666666666667
Herbs & Spices,Scottsdale,4.625
Herbs & Spices,Markham,4.5
Herbs & Spices,Charlotte,4.5
Herbs & Spices,Strongsville,4.5
Herbs & Spices,Thornhill,4.5
Herbs & Spices,Mesa,4.5
Herbs & Spices,Bethel Park,4.5
Herbs & Spices,Las Vegas,4.388888888888889
Herbs & Spices,Madison,4.375
Herbs & Spices,Phoenix,4.3
Herbs & Spices,Montréal,4.3
Herbs & Spices,Pittsburgh,4.166666666666667
Herbs & Spices,Stuttgart,4.0
Herbs & Spices,Solon,4.0
Herbs & Spices,Etobicoke,4.0
Herbs & Spices,Toronto,3.7777777777777777
Herbs & Spices,Concord,3.5
Herbs & Spices,Banksville,3.5
Herbs & Spices,Goodwood,3.0
High Fidelity Audio Equipment,Bedford,5.0
High Fidelity Audio Equipment,Madison,5.0
High Fidelity Audio Equipment,North Royalton,5.0
High Fidelity Audio Equipment,Phoenix,5.0
High Fidelity Audio Equipment,Tempe,5.0
High Fidelity Audio Equipment,Las Vegas,4.833333333333333
High Fidelity Audio Equipment,Toronto,3.75
High Fidelity Audio Equipment,Edinburgh,3.75
High Fidelity Audio Equipment,Lakewood,3.0
Hiking,Bethel Park,5.0
Hiking,Streetsboro,5.0
Hiking,Ahwatukee Foothills Village,5.0
Hiking,Mount Horeb,5.0
Hiking,Cleveland,5.0
Hiking,Willoughby,5.0
Hiking,Middleton,5.0
Hiking,Cuyahoga Heights,5.0
Hiking,Matthews,5.0
Hiking,Montréal,5.0
Hiking,Brecksville,5.0
Hiking,Lyndhurst,5.0
Hiking,Fellbach,5.0
Hiking,Blue Diamond,4.75
Hiking,Madison,4.666666666666667
Hiking,Edinburgh,4.666666666666667
Hiking,Phoenix,4.590909090909091
Hiking,Boulder City,4.583333333333333
Hiking,Paradise Valley,4.5
Hiking,Upper St Clair,4.5
Hiking,Charlotte,4.5
Hiking,Fountain Hills,4.5
Hiking,Coraopolis,4.5
Hiking,Fort Mill,4.5
Hiking,Carnegie,4.5
Hiking,Cave Creek,4.5
Hiking,Chesterland,4.5
Hiking,Monona,4.5
Hiking,Henderson,4.4375
Hiking,Scottsdale,4.384615384615385
Hiking,Las Vegas,4.363636363636363
Hiking,Toronto,4.25
Hiking,Pittsburgh,4.166666666666667
Hiking,North Las Vegas,4.0
Hiking,Waddell,4.0
Hiking,Chandler,4.0
Hiking,Peninsula,4.0
Hiking,Fitchburg,4.0
Hiking,Stuttgart,4.0
Hiking,Summerlin South,4.0
Hiking,Cuyahoga Falls,4.0
Hiking,Mesa,4.0
Hiking,Tempe,4.0
Hiking,Mississauga,4.0
Hiking,Brampton,3.5
Hiking,North York,3.5
Himalayan/Nepalese,Richmond Hill,4.5
Himalayan/Nepalese,Pineville,4.5
Himalayan/Nepalese,Cuyahoga Falls,4.5
Himalayan/Nepalese,Las Vegas,4.25
Himalayan/Nepalese,Edinburgh,4.0625
Himalayan/Nepalese,Toronto,4.052631578947368
Himalayan/Nepalese,Charlotte,4.0
Himalayan/Nepalese,Mississauga,4.0
Himalayan/Nepalese,Pittsburgh,3.75
Himalayan/Nepalese,Madison,3.7
Himalayan/Nepalese,North Olmsted,3.5
Himalayan/Nepalese,Montréal,3.5
Hindu Temples,Pittsburgh,5.0
Hindu Temples,Las Vegas,5.0
Hindu Temples,Tempe,5.0
Hindu Temples,Monroeville,5.0
Hindu Temples,Scottsdale,2.5
Historical Tours,Henderson,5.0
Historical Tours,Inverness,5.0
Historical Tours,Montréal,5.0
Historical Tours,Pittsburgh,5.0
Historical Tours,Las Vegas,4.9
Historical Tours,Phoenix,4.75
Historical Tours,Cleveland,4.166666666666667
Historical Tours,Charlotte,4.0
Historical Tours,Toronto,3.6666666666666665
Historical Tours,Middleton,3.5
Hobby Shops,Saint-Jean-Sur-Richelieu,5.0
Hobby Shops,Etobicoke,5.0
Hobby Shops,Murrysville,5.0
Hobby Shops,Mint Hill,5.0
Hobby Shops,Solon,5.0
Hobby Shops,Rocky River,5.0
Hobby Shops,Urbana,4.5
Hobby Shops,Belmont,4.5
Hobby Shops,Allison Park,4.5
Hobby Shops,Willoughby,4.5
Hobby Shops,Brossard,4.5
Hobby Shops,Cleveland Heights,4.5
Hobby Shops,Robinson Township,4.5
Hobby Shops,Cleveland,4.5
Hobby Shops,Saint-Laurent,4.5
Hobby Shops,Markham,4.4375
Hobby Shops,Huntersville,4.333333333333333
Hobby Shops,Fort Mill,4.25
Hobby Shops,Cave Creek,4.25
Hobby Shops,Henderson,4.25
Hobby Shops,Cuyahoga Falls,4.166666666666667
Hobby Shops,Tempe,4.166666666666667
Hobby Shops,Glendale,4.133333333333334
Hobby Shops,Scarborough,4.125
Hobby Shops,Edinburgh,4.111111111111111
Hobby Shops,Montréal,4.027777777777778
Hobby Shops,Peoria,4.0
Hobby Shops,Boulder City,4.0
Hobby Shops,Fitchburg,4.0
Hobby Shops,Concord,4.0
Hobby Shops,Pointe-Claire,4.0
Hobby Shops,Middleburg Hts,4.0
Hobby Shops,Inverness,4.0
Hobby Shops,Hudson,4.0
Hobby Shops,Tolleson,4.0
Hobby Shops,El Mirage,4.0
Hobby Shops,Las Vegas,3.875
Hobby Shops,Matthews,3.8333333333333335
Hobby Shops,Champaign,3.8333333333333335
Hobby Shops,Scottsdale,3.8333333333333335
Hobby Shops,Pittsburgh,3.769230769230769
Hobby Shops,North Las Vegas,3.75
Hobby Shops,Thornhill,3.75
Hobby Shops,Vaughan,3.75
Hobby Shops,Oakville,3.6666666666666665
Hobby Shops,Lakewood,3.6666666666666665
Hobby Shops,Medina,3.6666666666666665
Hobby Shops,Chandler,3.65
Hobby Shops,Avondale,3.625
Hobby Shops,Mesa,3.62
Hobby Shops,Middleton,3.6
Hobby Shops,Phoenix,3.6
Hobby Shops,Charlotte,3.5555555555555554
Hobby Shops,Toronto,3.54375
Hobby Shops,Mayfield Heights,3.5
Hobby Shops,Litchfield Park,3.5
Hobby Shops,Stuttgart,3.5
Hobby Shops,Aurora,3.5
Hobby Shops,Anthem,3.5
Hobby Shops,Avon,3.5
Hobby Shops,Woodbridge,3.5
Hobby Shops,Brampton,3.5
Hobby Shops,Newmarket,3.5
Hobby Shops,Verdun,3.5
Hobby Shops,Gastonia,3.5
Hobby Shops,N Las Vegas,3.5
Hobby Shops,McMurry,3.5
Hobby Shops,Madison,3.5
Hobby Shops,Gilbert,3.4583333333333335
Hobby Shops,Mississauga,3.35
Hobby Shops,Pineville,3.25
Hobby Shops,Macedonia,3.0
Hobby Shops,Bethel Park,3.0
Hobby Shops,Surprise,3.0
Hobby Shops,Pickering,3.0
Hobby Shops,Mentor,3.0
Hobby Shops,Stow,3.0
Hobby Shops,North York,3.0
Hobby Shops,Munhall,3.0
Hobby Shops,Downtown,3.0
Hobby Shops,Richmond Hill,3.0
Hobby Shops,Montreal,2.75
Hobby Shops,Goodyear,2.625
Hobby Shops,Monona,2.5
Hobby Shops,Monroeville,2.5
Holiday Decorating Services,Thornhill,5.0
Holiday Decorating Services,Las Vegas,3.5
Holiday Decorations,Pittsburgh,4.5
Holiday Decorations,Las Vegas,4.5
Holiday Decorations,Chandler,3.5
Holiday Decorations,Montréal,3.5
Holiday Decorations,Pineville,3.0
Holistic Animal Care,Phoenix,5.0
Holistic Animal Care,Montréal,5.0
Holistic Animal Care,Las Vegas,5.0
Home & Garden,Broadlands,5.0
Home & Garden,Laveen Village,5.0
Home & Garden,Eastlake,5.0
Home & Garden,Fairview,5.0
Home & Garden,Shady Side,5.0
Home & Garden,Willowick,5.0
Home & Garden,Harrisburg,5.0
Home & Garden,Brookpark,5.0
Home & Garden,Elyria,5.0
Home & Garden,Stuttgart-Vaihingen,5.0
Home & Garden,CHARLOTTE,5.0
Home & Garden,Davidson,5.0
Home & Garden,Kannapolis,5.0
Home & Garden,Windsor,5.0
Home & Garden,Independence,5.0
Home & Garden,Midland,5.0
Home & Garden,Youngtown,4.875
Home & Garden,San Tan Valley,4.833333333333333
Home & Garden,Stoughton,4.75
Home & Garden,Valley View,4.75
Home & Garden,Willoughby,4.666666666666667
Home & Garden,Warrensville Heights,4.5
Home & Garden,Ross Township,4.5
Home & Garden,Stouffville,4.5
Home & Garden,Mint Hill,4.5
Home & Garden,Sheffield Village,4.5
Home & Garden,Sun Lakes,4.5
Home & Garden,Glenshaw,4.5
Home & Garden,Belleville,4.5
Home & Garden,North Ridgeville,4.5
Home & Garden,Brooklyn Hts.,4.5
Home & Garden,Gibsonia,4.5
Home & Garden,Glasgow,4.5
Home & Garden,Berea,4.5
Home & Garden,Waxhaw,4.4
Home & Garden,North Versailles,4.333333333333333
Home & Garden,South Euclid,4.25
