category,city,stars
Shopping Centers,West Mifflin,2.25
Shopping Centers,Leith,2.0
Shopping Centers,Elyria,2.0
Shopping Centers,Richmond Heights,2.0
Shopping Centers,Dallas,2.0
Shopping Centers,Chateauguay,2.0
Shopping Centers,Glenrothes,2.0
Shopping Centers,Dollard-des-Ormeaux,2.0
Shopping Centers,New Town,2.0
Shredding Services,Surprise,5.0
Shredding Services,Tempe,5.0
Shredding Services,Henderson,4.5
Shredding Services,Las Vegas,4.5
Shredding Services,Phoenix,4.416666666666667
Shredding Services,Mesa,4.0
Shredding Services,Beachwood,3.5
Shredding Services,Scottsdale,3.5
Shutters,Henderson,5.0
Shutters,Mesa,5.0
Shutters,Fountain Hills,5.0
Shutters,Independence,5.0
Shutters,Glendale,5.0
Shutters,Charlotte,5.0
Shutters,Gilbert,4.5
Shutters,Champaign,4.5
Shutters,Chandler,4.5
Shutters,Scottsdale,4.125
Shutters,Las Vegas,4.1
Shutters,Peoria,4.0
Shutters,Lakewood,4.0
Shutters,Phoenix,3.590909090909091
Shutters,Surprise,3.5
Signmaking,Willoughby,5.0
Signmaking,Independence,5.0
Signmaking,Laveen Village,5.0
Signmaking,Goodyear,5.0
Signmaking,Chandler,4.375
Signmaking,Gilbert,4.333333333333333
Signmaking,Tempe,4.321428571428571
Signmaking,Glendale,4.25
Signmaking,Surprise,4.25
Signmaking,Cuyahoga Falls,4.0
Signmaking,Avondale,4.0
Signmaking,Monroeville,4.0
Signmaking,Rocky River,4.0
Signmaking,Pittsburgh,3.8333333333333335
Signmaking,Phoenix,3.75
Signmaking,North Las Vegas,3.75
Signmaking,Las Vegas,3.6818181818181817
Signmaking,Charlotte,3.6818181818181817
Signmaking,Mesa,3.65
Signmaking,Madison,3.625
Signmaking,Scottsdale,3.5416666666666665
Signmaking,Kent,3.5
Signmaking,Peoria,3.5
Signmaking,Huntersville,3.5
Signmaking,Henderson,3.4285714285714284
Signmaking,Cleveland,3.25
Signmaking,Champaign,2.5
Signmaking,Richmond Heights,2.5
Signmaking,Pineville,2.0
Signmaking,Beachwood,1.5
