category,city,stars
Vegetarian,Oakville,3.3333333333333335
Vegetarian,Peoria,3.3333333333333335
Vegetarian,Scarborough,3.25
Vegetarian,Laval,3.25
Vegetarian,Stow,3.0
Vegetarian,North York,3.0
Vegetarian,Parma Heights,3.0
Vegetarian,Filderstadt,3.0
Vegetarian,Monticello,3.0
Vegetarian,Bridgeville,3.0
Vegetarian,Mont-Saint-Hilaire,2.5
Vegetarian,Leonberg,2.0
Vegetarian,Montreal-West,1.5
Vehicle Shipping,Cleveland,5.0
Vehicle Shipping,Tolleson,5.0
Vehicle Shipping,North Las Vegas,5.0
Vehicle Shipping,Charlotte,5.0
Vehicle Shipping,Pittsburgh,5.0
Vehicle Shipping,Phoenix,4.9375
Vehicle Shipping,Avondale,4.5
Vehicle Shipping,Toronto,4.5
Vehicle Shipping,Las Vegas,3.4166666666666665
Vehicle Shipping,Scottsdale,1.0
Vehicle Wraps,Pittsburgh,5.0
Vehicle Wraps,Toronto,5.0
Vehicle Wraps,Charlotte,5.0
Vehicle Wraps,Chandler,5.0
Vehicle Wraps,Avondale,5.0
Vehicle Wraps,Gilbert,5.0
Vehicle Wraps,Mesa,4.666666666666667
Vehicle Wraps,Las Vegas,4.59375
Vehicle Wraps,Scottsdale,4.583333333333333
Vehicle Wraps,Henderson,4.5
Vehicle Wraps,Phoenix,4.4
Vehicle Wraps,Tempe,4.25
Vehicle Wraps,Markham,4.0
Vehicle Wraps,Goodyear,4.0
Venezuelan,Stallings,5.0
Venezuelan,Madison,4.75
Venezuelan,Las Vegas,4.5
Venezuelan,Montréal,4.166666666666667
Venezuelan,Charlotte,4.0
Venezuelan,Pittsburgh,4.0
Venezuelan,Toronto,3.8
Venues & Event Spaces,Avon,5.0
Venues & Event Spaces,Highland Heights,5.0
Venues & Event Spaces,Kleinburg,5.0
Venues & Event Spaces,Nottingham,5.0
Venues & Event Spaces,Homestead,5.0
Venues & Event Spaces,Robinson Township,5.0
Venues & Event Spaces,Saint-Leonard,5.0
Venues & Event Spaces,Rocky River,5.0
Venues & Event Spaces,Huntsburg,5.0
Venues & Event Spaces,Saint-Laurent,4.75
Venues & Event Spaces,Canonsburg,4.75
Venues & Event Spaces,Gibsonia,4.5
Venues & Event Spaces,Sainte-Genevieve,4.5
Venues & Event Spaces,King City,4.5
Venues & Event Spaces,Stoughton,4.5
Venues & Event Spaces,Verona,4.5
Venues & Event Spaces,Midland,4.5
Venues & Event Spaces,North Huntingdon,4.5
Venues & Event Spaces,Cottage Grove,4.5
Venues & Event Spaces,Fort McDowell,4.5
Venues & Event Spaces,las vegas,4.5
Venues & Event Spaces,Monticello,4.5
Venues & Event Spaces,Burton,4.5
Venues & Event Spaces,Kannapolis,4.5
Venues & Event Spaces,North Versailles,4.5
Venues & Event Spaces,Swissvale,4.5
Venues & Event Spaces,Fairview Park,4.5
Venues & Event Spaces,Kirtland,4.5
Venues & Event Spaces,Downtown,4.5
Venues & Event Spaces,Saint - Hyacinthe,4.5
Venues & Event Spaces,Olmsted Falls,4.5
Venues & Event Spaces,Moon Township,4.5
Venues & Event Spaces,Queensferry,4.5
Venues & Event Spaces,"Phoenix,",4.5
Venues & Event Spaces,Cave Creek,4.333333333333333
Venues & Event Spaces,Goodyear,4.333333333333333
Venues & Event Spaces,Pineville,4.25
Venues & Event Spaces,Laveen,4.25
Venues & Event Spaces,Gerlingen,4.25
Venues & Event Spaces,Cornelius,4.25
Venues & Event Spaces,Avon Lake,4.25
Venues & Event Spaces,Streetsboro,4.25
Venues & Event Spaces,Harmarville,4.0
Venues & Event Spaces,Oregon,4.0
Venues & Event Spaces,Brookpark,4.0
Venues & Event Spaces,Nellis Afb,4.0
Venues & Event Spaces,DeForest,4.0
Venues & Event Spaces,Dorval,4.0
Venues & Event Spaces,Carnegie,4.0
Venues & Event Spaces,Windsor,4.0
Venues & Event Spaces,Twinsburg,4.0
Venues & Event Spaces,Bedford HTS,4.0
Venues & Event Spaces,Cleveland Heights,4.0
Venues & Event Spaces,Ludwigsburg,4.0
Venues & Event Spaces,Newmarket,4.0
Venues & Event Spaces,St. Jean Sur Richelieu,4.0
Venues & Event Spaces,Cheswick,4.0
