category,city,stars
Restaurants,Woodbridge,3.626984126984127
Restaurants,Greenfield Park,3.625
Restaurants,Mc Farland,3.625
Restaurants,Châteauguay,3.625
Restaurants,Plum,3.625
Restaurants,Montreal-Nord,3.625
Restaurants,Newbury,3.625
Restaurants,Rosemère,3.625
Restaurants,Belmont,3.625
Restaurants,Crafton,3.625
Restaurants,Mentor On the Lake,3.625
Restaurants,Chambly,3.625
Restaurants,Cleveland Heights,3.620967741935484
Restaurants,Bolton,3.611111111111111
Restaurants,Montreal,3.604761904761905
Restaurants,Lake Wylie,3.6
Restaurants,Peninsula,3.6
Restaurants,Ahwatukee,3.6
Restaurants,Newmarket,3.5993377483443707
Restaurants,Scottsdale,3.5980825958702063
Restaurants,Verdun,3.5961538461538463
Restaurants,Willowick,3.5952380952380953
Restaurants,Lakewood,3.5947712418300655
Restaurants,Davidson,3.5925925925925926
Restaurants,Seven Hills,3.590909090909091
Restaurants,Eastlake,3.590909090909091
Restaurants,Bay Village,3.590909090909091
Restaurants,Cross Plains,3.590909090909091
Restaurants,King City,3.5833333333333335
Restaurants,Mont-Saint-Hilaire,3.5714285714285716
Restaurants,Bedford,3.5652173913043477
Restaurants,Fairview Park,3.5652173913043477
Restaurants,Bellevue,3.5625
Restaurants,Carnegie,3.5625
Restaurants,McMurray,3.5625
Restaurants,Mont-Royal,3.5555555555555554
Restaurants,Westmount,3.5555555555555554
Restaurants,East York,3.5531914893617023
Restaurants,Bethel Park,3.5526315789473686
Restaurants,Caledon,3.55
Restaurants,Verona,3.546511627906977
Restaurants,York,3.5454545454545454
Restaurants,Cornelius,3.5402298850574714
Restaurants,Pineville,3.5377358490566038
Restaurants,Murrysville,3.5344827586206895
Restaurants,Woodmere,3.5277777777777777
Restaurants,Oakmont,3.5277777777777777
Restaurants,Paradise Valley,3.517857142857143
Restaurants,Lorain,3.5128205128205128
Restaurants,Pittsburgh,3.5015075376884424
Restaurants,South Las Vegas,3.5
Restaurants,Mont-Saint-Gregoire,3.5
Restaurants,Venetia,3.5
Restaurants,Fox Chapel,3.5
Restaurants,McMasterville,3.5
Restaurants,Estérel,3.5
Restaurants,Lower Lawrenceville,3.5
Restaurants,Centre Island,3.5
Restaurants,Esslingen am Neckar,3.5
Restaurants,Spring Hill City View,3.5
Restaurants,Dollard-Des Ormeaux,3.5
Restaurants,Kirkland,3.5
Restaurants,Kannapolis,3.5
Restaurants,Nellis Afb,3.5
Restaurants,Charlemagne,3.5
Restaurants,Saint Leonard,3.5
Restaurants,Inglewood,3.5
Restaurants,Hemmingford,3.5
Restaurants,Walton Hills,3.5
Restaurants,Nellis Air Force Base,3.5
Restaurants,Vaudreuil-Dorion,3.5
Restaurants,Paw Creek,3.5
Restaurants,Grafton,3.5
Restaurants,Brooklin,3.5
Restaurants,Wickliffe,3.5
Restaurants,Swissvale,3.5
Restaurants,McDonald,3.5
Restaurants,Sainte-Madeleine,3.5
Restaurants,Mount Horeb,3.5
Restaurants,Wilkins Township,3.5
Restaurants,Baie-D'urfe,3.5
Restaurants,Stowe Township,3.5
Restaurants,Dalkeith,3.5
Restaurants,Wilmerding,3.5
Restaurants,Cramond Bridge,3.5
Restaurants,Nobleton,3.5
Restaurants,Mayfield Village,3.5
Restaurants,Warrensvile Heights,3.5
Restaurants,Imperial,3.5
Restaurants,Weddington,3.5
Restaurants,Pheonix AZ,3.5
Restaurants,Mascouche,3.5
Restaurants,Mayfield,3.5
Restaurants,Warrensville Hts.,3.5
Restaurants,Aichwald,3.5
Restaurants,Montréal-Ouest,3.5
Restaurants,Robinson,3.5
Restaurants,N. Olmsted,3.5
Restaurants,Pleasant Hills,3.5
Restaurants,Bedford Hts.,3.5
Restaurants,Brentwood,3.5
Restaurants,L'Île-Perrot,3.5
Restaurants,Mirabel,3.5
Restaurants,Regent Square,3.5
Restaurants,Scaroborough,3.5
Restaurants,Upper St. Clair,3.5
Restaurants,Blue Diamond,3.5
Restaurants,Montreal-Ouest,3.5
Restaurants,Mt. Lebanon,3.5
Restaurants,McKnight,3.5
Restaurants,Saint-Jerome,3.5
Restaurants,Inverkeithing,3.5
Restaurants,Leith,3.5
Restaurants,Downtown,3.5
Restaurants,Bath,3.5
Restaurants,Northside,3.5
Restaurants,St Leonard,3.5
Restaurants,Saint-Henri,3.5
Restaurants,Crescent,3.5
Restaurants,East Liberty,3.5
Restaurants,Green Tree,3.5
Restaurants,Mc Donald,3.5
Restaurants,Pointe-Claire,3.488372093023256
Restaurants,Northfield,3.4871794871794872
Restaurants,Matthews,3.4825581395348837
Restaurants,Madison,3.478051391862955
Restaurants,South Euclid,3.4761904761904763
Restaurants,Avon Lake,3.475609756097561
Restaurants,Cleveland,3.473684210526316
Restaurants,Livingston,3.4722222222222223
Restaurants,Mahomet,3.4722222222222223
Restaurants,Parma Heights,3.4705882352941178
Restaurants,Euclid,3.4705882352941178
Restaurants,Glenshaw,3.466666666666667
Restaurants,Dollard-Des-Ormeaux,3.4642857142857144
Restaurants,Elizabeth,3.4642857142857144
Restaurants,Canonsburg,3.463768115942029
Restaurants,Lasalle,3.4615384615384617
Restaurants,Indian Land,3.4583333333333335
Restaurants,Allison Park,3.4565217391304346
Restaurants,Bradford West Gwillimbury,3.4545454545454546
Restaurants,Oakdale,3.4545454545454546
Restaurants,Saint-Sauveur,3.453125
Restaurants,Kent,3.4510869565217392
Restaurants,Trafford,3.45
Restaurants,Las Vegas,3.448720309335297
Restaurants,Painesville,3.4444444444444446
Restaurants,Laval,3.4378109452736316
Restaurants,Burton,3.4375
Restaurants,Whitchurch-Stouffville,3.4375
Restaurants,Phoenix,3.4327467939158964
Restaurants,Fairlawn,3.4324324324324325
Restaurants,Litchfield Park,3.4324324324324325
Restaurants,Chandler,3.43218085106383
Restaurants,Coraopolis,3.4318181818181817
Restaurants,El Mirage,3.4285714285714284
Restaurants,Kernen,3.4285714285714284
Restaurants,Toronto,3.4274460374980307
Restaurants,Vaughan,3.4269662921348316
Restaurants,Henderson,3.4213263979193758
Restaurants,Shaker Heights,3.4210526315789473
Restaurants,Whitby,3.4206349206349205
Restaurants,Brampton,3.417910447761194
Restaurants,Sheffield Lake,3.4166666666666665
Restaurants,Turtle Creek,3.4166666666666665
Restaurants,Remseck,3.4166666666666665
Restaurants,Lowell,3.4166666666666665
Restaurants,Mentor,3.4149659863945576
Restaurants,Cave Creek,3.414473684210526
Restaurants,Elyria,3.4140625
Restaurants,Oakville,3.4133574007220218
Restaurants,Broadview Heights,3.4125
Restaurants,Cottage Grove,3.409090909090909
Restaurants,Dollard-des-Ormeaux,3.40625
Restaurants,Huntersville,3.40625
Restaurants,Sewickley,3.40625
Restaurants,Brook Park,3.4047619047619047
