category,city,stars
Food Trucks,Urbana,3.857142857142857
Food Trucks,Montréal,3.7777777777777777
Food Trucks,Lakewood,3.75
Food Trucks,Goodyear,3.75
Food Trucks,Toronto,3.6944444444444446
Food Trucks,Northside,3.5
Food Trucks,Elizabeth,3.5
Food Trucks,Waunakee,3.5
Food Trucks,Willowick,3.5
Food Trucks,Homestead,3.5
Food Trucks,Carefree,3.5
Food Trucks,Chardon,3.0
Food Trucks,Cave Creek,3.0
Food Trucks,South Euclid,2.5
Formal Wear,Stoughton,5.0
Formal Wear,Vaughan,5.0
Formal Wear,Markham,5.0
Formal Wear,Phoenix,4.175
Formal Wear,Urbana,4.0
Formal Wear,Middleton,4.0
Formal Wear,Murrysville,4.0
Formal Wear,North York,4.0
Formal Wear,Gilbert,4.0
Formal Wear,Fitchburg,4.0
Formal Wear,Woodbridge,4.0
Formal Wear,Solon,4.0
Formal Wear,Indian Trail,4.0
Formal Wear,Las Vegas,3.9705882352941178
Formal Wear,Montréal,3.75
Formal Wear,Mesa,3.75
Formal Wear,Tempe,3.75
Formal Wear,Matthews,3.6666666666666665
Formal Wear,Scottsdale,3.6363636363636362
Formal Wear,Peoria,3.625
Formal Wear,Toronto,3.5789473684210527
Formal Wear,Pittsburgh,3.5625
Formal Wear,Mayfield Heights,3.5
Formal Wear,Oakville,3.5
Formal Wear,Glendale,3.5
Formal Wear,Gastonia,3.5
Formal Wear,Avondale,3.5
Formal Wear,Monroeville,3.5
Formal Wear,North Olmsted,3.3333333333333335
Formal Wear,Charlotte,3.3333333333333335
Formal Wear,Champaign,3.25
Formal Wear,Henderson,3.1
Formal Wear,Mississauga,3.0
Formal Wear,Hudson,3.0
Formal Wear,Gibsonia,3.0
Formal Wear,Rocky River,3.0
Formal Wear,Chandler,3.0
Formal Wear,Mentor,3.0
Formal Wear,Goodyear,3.0
Formal Wear,Pineville,2.8333333333333335
Formal Wear,Madison,2.7
Formal Wear,Huntersville,2.5
Formal Wear,Strongsville,2.5
Formal Wear,Beachwood,2.5
Formal Wear,Homestead,2.0
Formal Wear,Bridgeville,2.0
Formal Wear,Cleveland,2.0
Formal Wear,Cornelius,2.0
Formal Wear,Lyndhurst,2.0
Formal Wear,Mount Lebanon,1.5
Formal Wear,Stowe,1.0
Framing,Glendale,5.0
Framing,Middleton,5.0
Framing,Stoughton,5.0
Framing,Rocky River,5.0
Framing,Cleveland,5.0
Framing,Scottsdale,4.95
Framing,Tempe,4.916666666666667
Framing,Montréal,4.833333333333333
Framing,Madison,4.625
Framing,Urbana,4.5
Framing,Phoenix,4.5
Framing,Bedford,4.5
Framing,Gilbert,4.5
Framing,Pittsburgh,4.5
Framing,North Las Vegas,4.5
Framing,Las Vegas,4.333333333333333
Framing,Henderson,4.25
Framing,Chandler,4.25
Framing,Charlotte,4.25
Framing,Edinburgh,4.25
Framing,Mesa,4.166666666666667
Framing,Mississauga,4.0
Framing,North York,4.0
Framing,Lyndhurst,4.0
Framing,Champaign,4.0
Framing,Toronto,3.933333333333333
Framing,Matthews,3.75
Framing,Mayfield Heights,3.5
Framing,Pickering,3.5
Framing,Concord,3.5
Framing,Fairlawn,3.5
Framing,Cuyahoga Falls,3.0
Framing,Scarborough,2.5
Free Diving,Mesa,5.0
Free Diving,Henderson,5.0
Free Diving,Las Vegas,3.5
French,Sainte-Marthe,5.0
French,Saint-Marc-Sur-Richelieu,5.0
French,Saint-Lambert,5.0
French,L'assomption,5.0
French,Beaconsfield,5.0
French,La Prairie,5.0
French,Pierrefonds,5.0
French,Rawdon,5.0
French,Lachute,4.5
French,Cornelius,4.5
French,Gilbert,4.5
French,Sainte-Adèle,4.5
French,Rosemère,4.5
French,Cuyahoga Falls,4.5
French,Sainte-Genevieve,4.5
French,Kernen im Remstal,4.5
French,Fellbach,4.5
French,Farnham,4.5
French,Saint-Bruno-de-Montarville,4.5
French,Sainte-Anne-De-Bellevue,4.5
French,Sainte-Therese,4.5
French,Longueuil,4.375
French,Boucherville,4.333333333333333
French,Esslingen,4.25
French,Chandler,4.25
French,Chambly,4.25
French,Saint-Hubert,4.25
French,Edinburgh,4.203703703703703
French,Henderson,4.166666666666667
French,Las Vegas,4.1328125
French,Madison,4.125
French,Stuttgart,4.125
French,Scottsdale,4.0625
French,Pittsburgh,4.0588235294117645
French,Cleveland,4.045454545454546
French,Saint-Eustache,4.0
French,Rocky River,4.0
French,Saint-Jean-sur-Richelieu,4.0
French,Tempe,4.0
French,Vaudreuil-Dorion,4.0
French,Ostfildern,4.0
French,Candiac,4.0
French,Pickering,4.0
French,Lachine,4.0
French,North York,4.0
French,Ludwigsburg,4.0
French,Mesa,4.0
French,Homestead,4.0
French,Anthem,4.0
French,Middleton,4.0
French,Beloeil,4.0
French,Brampton,4.0
French,Saint-Leonard,4.0
French,St-Benoît de Mirabel,4.0
French,Mont-Royal,4.0
French,New Town,4.0
French,Pineville,4.0
French,Glendale,4.0
French,King City,4.0
French,Charlotte,3.8421052631578947
French,Sewickley,3.8333333333333335
French,Saint-Sauveur,3.8333333333333335
French,Montréal,3.8301587301587303
French,Verdun,3.8181818181818183
French,Inverness,3.75
French,Surprise,3.75
French,Phoenix,3.727272727272727
French,Toronto,3.718954248366013
French,Brossard,3.7142857142857144
French,Laval,3.676470588235294
French,Outremont,3.625
French,Montreal,3.625
French,Oakville,3.6
French,Cave Creek,3.5
French,Penicuik,3.5
French,Beachwood,3.5
French,Terrebonne,3.5
French,Carefree,3.5
French,N Las Vegas,3.5
French,Lakewood,3.5
French,Etobicoke,3.5
French,Sainte-Julie,3.5
French,Champaign,3.5
French,Chagrin Falls,3.5
French,Stouffville,3.3333333333333335
French,Westmount,3.25
French,Pointe-Claire,3.25
French,Dorval,3.25
French,Markham,3.2
French,Richmond Hill,3.0
French,Dollard-Des-Ormeaux,3.0
French,Fountain Hills,3.0
French,Fort Mill,3.0
