category,city,stars
Art Classes,Pittsburgh,4.6875
Art Classes,Madison,4.666666666666667
Art Classes,Phoenix,4.535714285714286
Art Classes,Cave Creek,4.5
Art Classes,Scottsdale,4.5
Art Classes,Verona,4.5
Art Classes,Berea,4.5
Art Classes,Huntersville,4.5
Art Classes,Chandler,4.5
Art Classes,Henderson,4.428571428571429
Art Classes,Toronto,4.357142857142857
Art Classes,Tempe,4.333333333333333
Art Classes,Charlotte,4.25
Art Classes,Glendale,4.25
Art Classes,Cleveland,4.166666666666667
Art Classes,Gilbert,4.0
Art Classes,Goodyear,4.0
Art Classes,Richmond Hill,4.0
Art Classes,Markham,4.0
Art Classes,Las Vegas,3.909090909090909
Art Classes,Vaughan,3.75
Art Classes,Westlake,3.0
Art Classes,Peoria,3.0
Art Classes,Scarborough,2.5
Art Galleries,Peoria,5.0
Art Galleries,Willoughby,5.0
Art Galleries,Homestead,5.0
Art Galleries,Paoli,5.0
Art Galleries,Fitchburg,5.0
Art Galleries,Matthews,5.0
Art Galleries,Robinson Township,5.0
Art Galleries,Paradise Valley,5.0
Art Galleries,Pineville,5.0
Art Galleries,Tuscola,5.0
Art Galleries,Glendale,4.916666666666667
Art Galleries,Stoughton,4.833333333333333
Art Galleries,Tempe,4.777777777777778
Art Galleries,Cave Creek,4.625
Art Galleries,Mesa,4.6
Art Galleries,Cottage Grove,4.5
Art Galleries,Davidson,4.5
Art Galleries,South Euclid,4.5
Art Galleries,Unionville,4.5
Art Galleries,Cornelius,4.5
Art Galleries,Shaker Heights,4.5
Art Galleries,Kleinburg,4.5
Art Galleries,Caledon,4.5
Art Galleries,Bedford,4.5
Art Galleries,Pickering,4.5
Art Galleries,Hemmingen,4.5
Art Galleries,Swissvale,4.5
Art Galleries,Phoenix,4.477611940298507
Art Galleries,Lakewood,4.375
Art Galleries,Scottsdale,4.3428571428571425
Art Galleries,Montréal,4.326086956521739
Art Galleries,Madison,4.25
Art Galleries,Huntersville,4.25
Art Galleries,Middleton,4.25
Art Galleries,Urbana,4.25
Art Galleries,Cleveland Heights,4.25
Art Galleries,Las Vegas,4.238938053097345
Art Galleries,Edinburgh,4.216666666666667
Art Galleries,Stuttgart,4.2
Art Galleries,Henderson,4.2
Art Galleries,Charlotte,4.1976744186046515
Art Galleries,Champaign,4.166666666666667
Art Galleries,Gilbert,4.125
Art Galleries,Cleveland,4.119047619047619
Art Galleries,Toronto,4.079365079365079
Art Galleries,Chandler,4.0625
Art Galleries,Surprise,4.0
Art Galleries,North York,4.0
Art Galleries,South Queensferry,4.0
Art Galleries,Mint Hill,4.0
Art Galleries,Pittsburgh,4.0
Art Galleries,Sun Prairie,4.0
Art Galleries,Goodyear,4.0
Art Galleries,Mississauga,3.6666666666666665
Art Galleries,Sindelfingen,3.5
Art Galleries,Fairlawn,3.5
Art Galleries,North Las Vegas,3.5
Art Galleries,Harrisburg,3.5
Art Galleries,Tremont,3.0
Art Galleries,Frazer,2.5
Art Galleries,Lake Las Vegas,2.0
Art Museums,Las Vegas,5.0
Art Museums,Tempe,4.5
Art Museums,Champaign,4.5
Art Museums,Montréal,4.5
Art Museums,Toronto,4.5
Art Museums,Phoenix,4.5
Art Museums,Madison,4.25
Art Museums,Pittsburgh,4.1
Art Museums,Stuttgart,4.0
Art Museums,Charlotte,3.6666666666666665
Art Museums,Scottsdale,3.5
Art Museums,Montreal,3.5
Art Museums,Cleveland,3.0
Art Restoration,Scottsdale,5.0
Art Restoration,Las Vegas,5.0
Art Restoration,Phoenix,5.0
Art Restoration,Matthews,4.5
Art Schools,Fitchburg,5.0
Art Schools,Robinson Township,5.0
Art Schools,Surprise,5.0
Art Schools,Rocky River,4.75
Art Schools,Lakewood,4.75
Art Schools,Cleveland,4.625
Art Schools,Tempe,4.625
Art Schools,Madison,4.5
Art Schools,Cornelius,4.5
Art Schools,Urbana,4.5
Art Schools,Scottsdale,4.5
Art Schools,Mesa,4.5
Art Schools,Lyndhurst,4.5
Art Schools,Cave Creek,4.5
Art Schools,Gilbert,4.5
Art Schools,Richmond Hill,4.5
Art Schools,Goodyear,4.5
Art Schools,Phoenix,4.318181818181818
Art Schools,Montréal,4.25
Art Schools,Henderson,4.25
Art Schools,Harrisburg,4.25
Art Schools,Markham,4.25
Art Schools,Las Vegas,4.2272727272727275
Art Schools,Pittsburgh,4.125
Art Schools,North York,4.0
Art Schools,Chandler,4.0
Art Schools,Charlotte,4.0
Art Schools,Glendale,4.0
Art Schools,Toronto,3.888888888888889
Art Schools,Mississauga,3.5
Art Schools,Edinburgh,3.5
Art Schools,Fort Mill,3.0
Art Schools,Vaughan,3.0
Art Space Rentals,Las Vegas,5.0
Art Space Rentals,Cleveland,4.5
Art Space Rentals,Charlotte,4.0
Art Supplies,Sun City West,5.0
Art Supplies,Surprise,4.5
Art Supplies,Pleasant Hills,4.5
