category,city,stars
Chinese,Fort Mill,3.5833333333333335
Chinese,Stuttgart,3.5795454545454546
Chinese,Canonsburg,3.5714285714285716
Chinese,Huntersville,3.55
Chinese,Aurora,3.55
Chinese,Gilbert,3.5454545454545454
Chinese,Edinburgh,3.5443037974683542
Chinese,Verona,3.5
Chinese,Mc Donald,3.5
Chinese,Parma,3.5
Chinese,Monongahela,3.5
Chinese,Esslingen,3.5
Chinese,Cross Plains,3.5
Chinese,Mount Horeb,3.5
Chinese,McMasterville,3.5
Chinese,Juniper Green,3.5
Chinese,Tolleson,3.5
Chinese,Homestead,3.5
Chinese,De Forest,3.5
Chinese,Fountain Hills,3.5
Chinese,Fairlawn,3.5
Chinese,Indian Land,3.5
Chinese,Harrisburg,3.5
Chinese,Waunakee,3.5
Chinese,Belmont,3.5
Chinese,Brecksville,3.5
Chinese,Mc Murray,3.5
Chinese,West Mifflin,3.5
Chinese,Leinfelden-Echterdingen,3.5
Chinese,San Tan Valley,3.5
Chinese,Elizabeth,3.5
Chinese,Euclid,3.5
Chinese,Chesterland,3.5
Chinese,Anthem,3.5
Chinese,Bethel Park,3.5
Chinese,North Ridgeville,3.5
Chinese,Wesley Chapel,3.5
Chinese,Scaroborough,3.5
Chinese,Bay Village,3.5
Chinese,South Park,3.5
Chinese,Boulder City,3.5
Chinese,Mint Hill,3.5
Chinese,Litchfield Park,3.5
Chinese,Chagrin Falls,3.5
Chinese,Kernen,3.5
Chinese,Olmsted Falls,3.5
Chinese,Paradise Valley,3.5
Chinese,Korntal-Münchingen,3.5
Chinese,Rocky River,3.5
Chinese,Eastlake,3.5
Chinese,Montréal,3.4832214765100673
Chinese,Montreal,3.46875
Chinese,Pickering,3.4444444444444446
Chinese,Scottsdale,3.4347826086956523
Chinese,Brampton,3.411764705882353
Chinese,Brossard,3.409090909090909
Chinese,Shaker Heights,3.4
Chinese,Painesville,3.4
Chinese,Kent,3.4
Chinese,Medina,3.4
Chinese,Vaughan,3.3846153846153846
Chinese,Willowick,3.375
Chinese,Bridgeville,3.375
Chinese,Streetsboro,3.375
Chinese,Northfield,3.375
Chinese,Peoria,3.3703703703703702
Chinese,North Las Vegas,3.3636363636363638
Chinese,Chandler,3.35
Chinese,Pittsburgh,3.34
Chinese,Stow,3.3333333333333335
Chinese,Strongsville,3.3333333333333335
Chinese,Pineville,3.3333333333333335
Chinese,Solon,3.3333333333333335
Chinese,Cuyahoga Falls,3.3333333333333335
Chinese,Mississauga,3.331858407079646
Chinese,North York,3.3260869565217392
Chinese,Matthews,3.323529411764706
Chinese,Cleveland,3.317073170731707
Chinese,Gastonia,3.3125
Chinese,Madison,3.308333333333333
Chinese,Avon Lake,3.3
Chinese,Scarborough,3.2982456140350878
Chinese,Las Vegas,3.29040404040404
Chinese,Champaign,3.287878787878788
Chinese,Concord,3.2857142857142856
Chinese,Henderson,3.28125
Chinese,Tempe,3.272727272727273
Chinese,Brooklyn,3.25
Chinese,Middlefield,3.25
Chinese,Mesa,3.25
Chinese,Georgetown,3.25
Chinese,Rexdale,3.25
Chinese,Twinsburg,3.25
Chinese,Stanley,3.25
Chinese,Independence,3.25
Chinese,Davidson,3.25
Chinese,Pierrefonds,3.25
Chinese,Etobicoke,3.25
Chinese,Phoenix,3.248826291079812
Chinese,Oakville,3.230769230769231
Chinese,Toronto,3.2300613496932513
Chinese,Surprise,3.227272727272727
Chinese,Thornhill,3.2222222222222223
Chinese,Goodyear,3.2222222222222223
Chinese,Markham,3.216666666666667
Chinese,Monona,3.2142857142857144
Chinese,Glendale,3.2051282051282053
Chinese,Ajax,3.2
Chinese,Middleton,3.1875
Chinese,Lakewood,3.1875
Chinese,Charlotte,3.1690140845070425
Chinese,Cleveland Heights,3.1666666666666665
Chinese,South Euclid,3.1666666666666665
Chinese,York,3.1666666666666665
Chinese,Indian Trail,3.1666666666666665
Chinese,Willoughby,3.1666666666666665
Chinese,Richmond Hill,3.1458333333333335
Chinese,Kannapolis,3.125
Chinese,Saint-Laurent,3.125
Chinese,Maple,3.125
Chinese,Mayfield Heights,3.125
Chinese,Avondale,3.1
Chinese,North Olmsted,3.05
Chinese,Laval,3.0384615384615383
Chinese,Unionville,3.0
Chinese,West Homestead,3.0
Chinese,Beachwood,3.0
Chinese,Inverness,3.0
Chinese,Lyndhurst,3.0
Chinese,Sheffield Lake,3.0
Chinese,Brook Park,3.0
Chinese,Carefree,3.0
Chinese,Tuscola,3.0
Chinese,Quartermile,3.0
Chinese,Laveen,3.0
Chinese,Swissvale,3.0
Chinese,Remseck,3.0
Chinese,Tallmadge,3.0
Chinese,Dollard-des-Ormeaux,3.0
Chinese,Maple Heights,3.0
Chinese,Cave Creek,3.0
Chinese,Monticello,3.0
Chinese,Dollard-Des-Ormeaux,3.0
Chinese,Allison Park,3.0
Chinese,Glenshaw,3.0
Chinese,Munhall,3.0
Chinese,Hudson,3.0
Chinese,Mentor,3.0
Chinese,Mc Farland,3.0
Chinese,Sewickley,3.0
Chinese,Dorval,3.0
Chinese,Saint Laurent,3.0
Chinese,Bedford,3.0
Chinese,Saint-Jean-sur-Richelieu,3.0
Chinese,Bradford West Gwillimbury,3.0
Chinese,Sun City West,3.0
Chinese,Brentwood,3.0
Chinese,Urbana,2.9375
Chinese,Sun City,2.875
Chinese,Macedonia,2.8333333333333335
