category,city,stars
Costumes,Cleveland,3.8333333333333335
Costumes,Scottsdale,3.8333333333333335
Costumes,Madison,3.8333333333333335
Costumes,Edinburgh,3.75
Costumes,Las Vegas,3.727272727272727
Costumes,Toronto,3.7142857142857144
Costumes,Willoughby,3.5
Costumes,Phoenix,3.4166666666666665
Costumes,Charlotte,3.2
Costumes,Gastonia,3.0
Costumes,Peoria,3.0
Costumes,Chandler,2.5
Counseling & Mental Health,Hampton Township,5.0
Counseling & Mental Health,Montréal,5.0
Counseling & Mental Health,Stuttgart,5.0
Counseling & Mental Health,Urbana,5.0
Counseling & Mental Health,Champaign,5.0
Counseling & Mental Health,Goodyear,5.0
Counseling & Mental Health,Parma,5.0
Counseling & Mental Health,Richmond Hill,5.0
Counseling & Mental Health,Charlotte,4.625
Counseling & Mental Health,Toronto,4.5625
Counseling & Mental Health,Glendale,4.25
Counseling & Mental Health,North Las Vegas,4.25
Counseling & Mental Health,Indian Trail,4.0
Counseling & Mental Health,Gilbert,4.0
Counseling & Mental Health,Las Vegas,3.9
Counseling & Mental Health,Tempe,3.8125
Counseling & Mental Health,Scottsdale,3.8125
Counseling & Mental Health,Madison,3.6666666666666665
Counseling & Mental Health,Chandler,3.6
Counseling & Mental Health,Phoenix,3.551282051282051
Counseling & Mental Health,Carefree,3.5
Counseling & Mental Health,Mesa,3.5
Counseling & Mental Health,Henderson,3.0
Counseling & Mental Health,Surprise,3.0
Counseling & Mental Health,Cleveland,2.1666666666666665
Counseling & Mental Health,Peoria,2.0
Counseling & Mental Health,Mississauga,1.5
Counseling & Mental Health,San Tan,1.5
Counseling & Mental Health,Hudson,1.0
Counseling & Mental Health,Concord,1.0
Countertop Installation,Pineville,5.0
Countertop Installation,Chandler,4.75
Countertop Installation,Gilbert,4.75
Countertop Installation,Sun City,4.5
Countertop Installation,Henderson,4.5
Countertop Installation,Willoughby,4.5
Countertop Installation,North Ridgeville,4.0
Countertop Installation,Glendale,4.0
Countertop Installation,McFarland,4.0
Countertop Installation,Phoenix,3.85
Countertop Installation,Las Vegas,3.6
Countertop Installation,Pittsburgh,3.5
Countertop Installation,Mesa,3.0
Country Clubs,Beachwood,5.0
Country Clubs,Pepper Pike,5.0
Country Clubs,Painesville,5.0
Country Clubs,Peoria,4.5
Country Clubs,Stoughton,4.5
Country Clubs,Gilbert,4.5
Country Clubs,Eastlake,4.5
Country Clubs,Cleveland,4.5
Country Clubs,Las Vegas,4.083333333333333
Country Clubs,Madison,4.0
Country Clubs,Fountain Hills,4.0
Country Clubs,WICKLIFFE,4.0
Country Clubs,Edinburgh,4.0
Country Clubs,Waxhaw,4.0
Country Clubs,Huntersville,4.0
Country Clubs,Phoenix,3.9
Country Clubs,Charlotte,3.888888888888889
Country Clubs,Henderson,3.8333333333333335
Country Clubs,Scottsdale,3.6666666666666665
Country Clubs,Glendale,3.5
Country Clubs,San Tan Valley,3.5
Country Clubs,Pittsburgh,3.25
Country Clubs,Mesa,3.125
Country Clubs,Tempe,3.0
Country Clubs,Kent,3.0
Country Clubs,Davidson,3.0
Country Clubs,Solon,2.5
Country Clubs,Sun City,2.5
Country Dance Halls,Mesa,4.5
Country Dance Halls,Scottsdale,3.6666666666666665
Country Dance Halls,Las Vegas,3.6
Country Dance Halls,Glendale,3.5
Country Dance Halls,Tempe,3.0
Country Dance Halls,Peoria,3.0
Country Dance Halls,Charlotte,3.0
Couriers & Delivery Services,Sun City West,5.0
Couriers & Delivery Services,Cuyahoga Falls,5.0
Couriers & Delivery Services,Laveen,5.0
Couriers & Delivery Services,Huntersville,4.75
Couriers & Delivery Services,Glendale,4.5
Couriers & Delivery Services,Urbana,4.5
Couriers & Delivery Services,Montréal,4.0
Couriers & Delivery Services,Stuttgart,3.75
Couriers & Delivery Services,Peoria,3.75
Couriers & Delivery Services,Gilbert,3.75
Couriers & Delivery Services,Chandler,3.75
Couriers & Delivery Services,Las Vegas,3.702127659574468
Couriers & Delivery Services,Edinburgh,3.6666666666666665
Couriers & Delivery Services,Henderson,3.6666666666666665
Couriers & Delivery Services,Phoenix,3.5285714285714285
Couriers & Delivery Services,Copley,3.5
Couriers & Delivery Services,Tempe,3.5
Couriers & Delivery Services,Mississauga,3.5
Couriers & Delivery Services,Pickering,3.5
Couriers & Delivery Services,North York,3.5
Couriers & Delivery Services,North Las Vegas,3.5
Couriers & Delivery Services,Charlotte,3.4375
