category,city,stars
Colonics,Scottsdale,4.125
Colonics,Phoenix,3.5
Colonics,Goodyear,2.0
Comedy Clubs,Mesa,4.75
Comedy Clubs,Chandler,4.5
Comedy Clubs,Lakewood,4.5
Comedy Clubs,Phoenix,4.25
Comedy Clubs,Cleveland,4.166666666666667
Comedy Clubs,Charlotte,4.0
Comedy Clubs,Tempe,4.0
Comedy Clubs,Pittsburgh,4.0
Comedy Clubs,Vaughan,4.0
Comedy Clubs,Madison,4.0
Comedy Clubs,Las Vegas,3.836734693877551
Comedy Clubs,Edinburgh,3.8
Comedy Clubs,Scottsdale,3.7857142857142856
Comedy Clubs,Toronto,3.576923076923077
Comedy Clubs,Montréal,3.5714285714285716
Comedy Clubs,Fort Mill,3.5
Comedy Clubs,Northfield,3.5
Comedy Clubs,Cuyahoga Falls,3.0
Comedy Clubs,Homestead,3.0
Comedy Clubs,Mississauga,3.0
Comfort Food,Cuyahoga Falls,5.0
Comfort Food,Blainville,5.0
Comfort Food,Harrisburg,5.0
Comfort Food,Sainte-Therese,5.0
Comfort Food,Bethel Park,4.5
Comfort Food,Stow,4.5
Comfort Food,Fort Mill,4.5
Comfort Food,Lacolle,4.5
Comfort Food,Saint-Leonard,4.5
Comfort Food,Chesterland,4.5
Comfort Food,Bradford West Gwillimbury,4.5
Comfort Food,Verdun,4.5
Comfort Food,Mantua,4.5
Comfort Food,Euclid,4.25
Comfort Food,Beachwood,4.25
Comfort Food,Burton,4.25
Comfort Food,Mentor,4.25
Comfort Food,Saint-Lambert,4.166666666666667
Comfort Food,Rocky River,4.0
Comfort Food,Brooklyn,4.0
Comfort Food,Longueuil,4.0
Comfort Food,Whitby,4.0
Comfort Food,Saint-Laurent,4.0
Comfort Food,Beloeil,4.0
Comfort Food,Verona,4.0
Comfort Food,Caledon East,4.0
Comfort Food,Gibsonia,4.0
Comfort Food,Sun Prairie,4.0
Comfort Food,Henderson,4.0
Comfort Food,Westmount,4.0
Comfort Food,Unionville,4.0
Comfort Food,Willoughby,4.0
Comfort Food,Kent,4.0
Comfort Food,Cleveland Heights,4.0
Comfort Food,Independence,4.0
Comfort Food,Phoenix,3.9523809523809526
Comfort Food,Las Vegas,3.8529411764705883
Comfort Food,Chandler,3.8333333333333335
Comfort Food,Scottsdale,3.8333333333333335
Comfort Food,Montréal,3.8055555555555554
Comfort Food,Charlotte,3.78
Comfort Food,Lakewood,3.6666666666666665
Comfort Food,Toronto,3.5035971223021583
Comfort Food,Matthews,3.5
Comfort Food,Valley View,3.5
Comfort Food,West Mifflin,3.5
Comfort Food,Mesa,3.5
Comfort Food,Brecksville,3.5
Comfort Food,Allison Park,3.5
Comfort Food,Shaker Heights,3.5
Comfort Food,Glendale,3.5
Comfort Food,Solon,3.5
Comfort Food,Cramerton,3.5
Comfort Food,Peoria,3.5
Comfort Food,Woodbridge,3.5
Comfort Food,Wexford,3.5
Comfort Food,Pittsburgh,3.4
Comfort Food,Ajax,3.4
Comfort Food,Oakville,3.3636363636363638
Comfort Food,Tempe,3.357142857142857
Comfort Food,Cleveland,3.3333333333333335
Comfort Food,Madison,3.269230769230769
Comfort Food,Monona,3.25
Comfort Food,Markham,3.25
Comfort Food,Concord,3.25
Comfort Food,Mississauga,3.2115384615384617
Comfort Food,Pickering,3.1666666666666665
Comfort Food,Vaughan,3.111111111111111
Comfort Food,Brampton,3.0555555555555554
Comfort Food,DeForest,3.0
Comfort Food,Scarborough,3.0
Comfort Food,Gilbert,3.0
Comfort Food,Canonsburg,3.0
Comfort Food,Hudson,3.0
Comfort Food,Monroeville,3.0
Comfort Food,Lyndhurst,3.0
Comfort Food,Bradford,3.0
