category,city,stars
Professional Services,las vegas,4.75
Professional Services,Carefree,4.666666666666667
Professional Services,Brampton,4.666666666666667
Professional Services,Maple,4.5
Professional Services,Willoughby,4.5
Professional Services,Savoy,4.5
Professional Services,Harrisburg,4.5
Professional Services,Ajax,4.5
Professional Services,Goodyear,4.366666666666666
Professional Services,Gilbert,4.362637362637362
Professional Services,Stuttgart,4.264705882352941
Professional Services,Fountain Hills,4.25
Professional Services,Ludwigsburg,4.25
Professional Services,San Tan Valley,4.25
Professional Services,Independence,4.25
Professional Services,El Mirage,4.25
Professional Services,Surprise,4.230769230769231
Professional Services,Chandler,4.166666666666667
Professional Services,Henderson,4.12406015037594
Professional Services,Scottsdale,4.1
Professional Services,Las Vegas,4.095132743362832
Professional Services,Peoria,4.086206896551724
Professional Services,Tempe,4.058641975308642
Professional Services,Peninsula,4.0
Professional Services,Rocky River,4.0
Professional Services,Waunakee,4.0
Professional Services,Carnegie,4.0
Professional Services,Middlefield,4.0
Professional Services,Las vegas,4.0
Professional Services,Cleveland Heights,4.0
Professional Services,Middleburg Heights,4.0
Professional Services,Lyndhurst,4.0
Professional Services,Cuyahoga Falls,4.0
Professional Services,Mount Horeb,4.0
Professional Services,North Las Vegas,3.9705882352941178
Professional Services,Phoenix,3.9624125874125875
Professional Services,Glendale,3.84
Professional Services,Mesa,3.801282051282051
Professional Services,Sun City,3.75
Professional Services,Anthem,3.75
Professional Services,Markham,3.7
Professional Services,Madison,3.6666666666666665
Professional Services,Concord,3.6666666666666665
Professional Services,Berea,3.6666666666666665
Professional Services,Toronto,3.626865671641791
Professional Services,Edinburgh,3.625
Professional Services,Cleveland,3.608695652173913
Professional Services,Charlotte,3.6
Professional Services,Cornelius,3.5833333333333335
Professional Services,Mississauga,3.5555555555555554
Professional Services,Montréal,3.5454545454545454
Professional Services,Brecksville,3.5
Professional Services,Solon,3.5
Professional Services,Mint Hill,3.5
Professional Services,Fairlawn,3.5
Professional Services,Gastonia,3.5
Professional Services,Russell Twp,3.5
Professional Services,Chagrin Falls,3.5
Professional Services,East York,3.5
Professional Services,New Kensington,3.5
Professional Services,Fairview Park,3.5
Professional Services,Coraopolis,3.5
Professional Services,Pittsburgh,3.441666666666667
Professional Services,Avondale,3.4
Professional Services,Lakewood,3.375
Professional Services,Champaign,3.3461538461538463
Professional Services,Pineville,3.25
Professional Services,Homestead,3.25
Professional Services,Monona,3.25
Professional Services,Urbana,3.25
Professional Services,Fort Mill,3.2083333333333335
Professional Services,Fitchburg,3.2
Professional Services,Medina,3.1666666666666665
Professional Services,Indian Trail,3.125
Professional Services,Beachwood,3.1
Professional Services,Phoenix AZ,3.0
Professional Services,Sun Lakes,3.0
Professional Services,Mentor,3.0
Professional Services,Longueuil,3.0
Professional Services,London,3.0
Professional Services,Broadview Heights,3.0
Professional Services,Monroeville,2.9
Professional Services,Scarborough,2.875
Professional Services,Matthews,2.857142857142857
Professional Services,Parma,2.7
Professional Services,Huntersville,2.6666666666666665
Professional Services,Avon,2.5
Professional Services,Mc Farland,2.5
Professional Services,Middleton,2.5
Professional Services,Irwin,2.5
Professional Services,Richmond Heights,2.5
Professional Services,North Olmsted,2.5
Professional Services,Mayfield Heights,2.5
Professional Services,North York,2.4
Professional Services,Etobicoke,2.3333333333333335
Professional Services,Thornhill,2.25
Professional Services,Kent,2.25
Professional Services,Paradise Valley,2.1666666666666665
Professional Services,Mont-Royal,2.0
Professional Services,Strongsville,2.0
Professional Services,Streetsboro,2.0
Professional Services,Gibsonia,2.0
Professional Services,MESA,2.0
Professional Services,Oakville,2.0
Professional Services,Tolleson,1.5
Professional Services,etobicoke,1.5
Professional Services,Lorain,1.0
Professional Services,Higley,1.0
Professional Services,Woodbridge,1.0
Professional Services,Garfield Heights,1.0
Professional Services,Euclid,1.0
Professional Sports Teams,Vaughan,5.0
Professional Sports Teams,Mesa,5.0
Professional Sports Teams,Peoria,4.5
Professional Sports Teams,Stuttgart,4.5
Professional Sports Teams,Glendale,4.5
Professional Sports Teams,Montréal,4.5
Professional Sports Teams,Pittsburgh,4.166666666666667
Professional Sports Teams,Phoenix,4.0
Professional Sports Teams,Tempe,4.0
Professional Sports Teams,Scottsdale,4.0
Professional Sports Teams,Fort Mill,4.0
Professional Sports Teams,Charlotte,3.888888888888889
Professional Sports Teams,Las Vegas,3.875
Professional Sports Teams,Cleveland,3.75
Professional Sports Teams,Kannapolis,3.5
Professional Sports Teams,North York,3.5
Professional Sports Teams,Toronto,3.2
Professional Sports Teams,Richmond Hill,2.0
Propane,Chandler,5.0
Propane,Mesa,4.0
Propane,Phoenix,4.0
Propane,North Olmsted,3.5
Propane,Las Vegas,3.0
Propane,North Las Vegas,2.25
Propane,Glendale,1.0
Property Management,Hudson,5.0
Property Management,Cave Creek,5.0
Property Management,Indian Trail,4.0
Property Management,Urbana,3.5
Property Management,Cleveland Heights,3.5
Property Management,Henderson,3.22972972972973
Property Management,Cleveland,3.0
Property Management,Las Vegas,2.934131736526946
Property Management,Glendale,2.875
Property Management,Tempe,2.8620689655172415
Property Management,Pittsburgh,2.8541666666666665
Property Management,Stuttgart,2.75
Property Management,Goodyear,2.75
Property Management,Scottsdale,2.742857142857143
Property Management,Mesa,2.731707317073171
Property Management,Edinburgh,2.6875
Property Management,Wexford,2.5
Property Management,las vegas,2.5
Property Management,Beachwood,2.5
Property Management,Madison,2.5
Property Management,Anthem,2.5
Property Management,Monroeville,2.5
Property Management,Dorval,2.5
Property Management,Frazer,2.5
Property Management,Avondale,2.5
Property Management,West View,2.5
Property Management,Phoenix,2.451219512195122
Property Management,Charlotte,2.45
Property Management,Champaign,2.3846153846153846
Property Management,Gilbert,2.323529411764706
Property Management,Surprise,2.25
Property Management,Matthews,2.25
Property Management,Chandler,2.21875
Property Management,Peoria,2.15
Property Management,Montréal,2.0
Property Management,Toronto,2.0
Property Management,Mississauga,1.75
Property Management,North York,1.75
Property Management,Gastonia,1.5
Property Management,North Las Vegas,1.5
Property Management,Lakewood,1.5
Property Management,Fort Mill,1.5
Property Management,Middleton,1.0
Property Management,Cornelius,1.0
Property Management,Paradise Valley,1.0
Property Management,Highland Heights,1.0
Prosthetics,Henderson,5.0
Prosthetics,Phoenix,5.0
Prosthetics,Mesa,5.0
Prosthetics,Las Vegas,3.25
Prosthetics,Charlotte,3.0
Prosthetics,Glendale,2.5
Prosthetics,Chandler,1.5
Prosthodontists,Chandler,5.0
Prosthodontists,Surprise,5.0
Prosthodontists,Scottsdale,5.0
Prosthodontists,Las Vegas,4.666666666666667
Prosthodontists,Tempe,4.5
Prosthodontists,Phoenix,4.5
Prosthodontists,Pittsburgh,4.5
Psychiatrists,Chandler,5.0
Psychiatrists,North Las Vegas,5.0
Psychiatrists,Tempe,3.5
Psychiatrists,Mesa,3.25
Psychiatrists,Las Vegas,2.7666666666666666
Psychiatrists,Phoenix,2.4375
Psychiatrists,Scottsdale,2.125
Psychiatrists,Henderson,1.5
Psychiatrists,Glendale,1.5
Psychiatrists,Gilbert,1.0
Psychiatrists,Concord,1.0
Psychics & Astrologers,Chandler,5.0
Psychics & Astrologers,las vegas,5.0
Psychics & Astrologers,Pittsburgh,5.0
Psychics & Astrologers,Thornhill,5.0
Psychics & Astrologers,Montréal,4.75
Psychics & Astrologers,Henderson,4.75
Psychics & Astrologers,Mesa,4.666666666666667
Psychics & Astrologers,Phoenix,4.65
Psychics & Astrologers,Las Vegas,4.516666666666667
Psychics & Astrologers,Madison,4.5
Psychics & Astrologers,Edinburgh,4.5
Psychics & Astrologers,North Las Vegas,4.5
Psychics & Astrologers,Scottsdale,4.375
Psychics & Astrologers,Tempe,4.333333333333333
Psychics & Astrologers,Gilbert,4.166666666666667
Psychics & Astrologers,Toronto,3.875
Psychics & Astrologers,Glendale,3.8333333333333335
Psychics & Astrologers,Cleveland,3.0
Psychics & Astrologers,Scarborough,3.0
Psychics & Astrologers,Carefree,3.0
Psychologists,Goodyear,5.0
Psychologists,North Las Vegas,5.0
Psychologists,Phoenix,5.0
Psychologists,Surprise,3.0
Psychologists,Las Vegas,3.0
Psychologists,Scottsdale,2.5
Psychologists,Chandler,2.0
Pub Food,Oregon,3.5
Pub Food,Las Vegas,3.5
Public Art,Pittsburgh,5.0
Public Art,Las Vegas,4.0
Public Plazas,Stuttgart,3.5
Public Relations,Phoenix,5.0
Public Relations,Gilbert,5.0
Public Relations,Henderson,5.0
Public Relations,Las Vegas,4.571428571428571
Public Relations,Charlotte,4.5
Public Relations,Scottsdale,3.5
Public Relations,Mesa,3.5
Public Relations,Toronto,2.5
Public Services & Government,Peninsula,5.0
Public Services & Government,Vaughan,5.0
Public Services & Government,Kent,5.0
Public Services & Government,Verona,5.0
Public Services & Government,Sewickley,5.0
Public Services & Government,Euclid,5.0
Public Services & Government,Rocky River,5.0
