category,city,stars
Motorcycle Rental,Tempe,2.5
Motorcycle Repair,Canonsburg,5.0
Motorcycle Repair,Vaudreuil-Dorion,5.0
Motorcycle Repair,Stuttgart,5.0
Motorcycle Repair,Mississauga,5.0
Motorcycle Repair,Gilbert,4.75
Motorcycle Repair,Glendale,4.666666666666667
Motorcycle Repair,Allison Park,4.5
Motorcycle Repair,Henderson,4.416666666666667
Motorcycle Repair,Peoria,4.4
Motorcycle Repair,Cleveland,4.333333333333333
Motorcycle Repair,North Las Vegas,4.333333333333333
Motorcycle Repair,Scottsdale,4.2727272727272725
Motorcycle Repair,Charlotte,4.25
Motorcycle Repair,Surprise,4.25
Motorcycle Repair,Mesa,4.2272727272727275
Motorcycle Repair,Toronto,4.0625
Motorcycle Repair,Las Vegas East,4.0
Motorcycle Repair,Glenshaw,4.0
Motorcycle Repair,Phoenix,3.986111111111111
Motorcycle Repair,Las Vegas,3.8958333333333335
Motorcycle Repair,Matthews,3.8333333333333335
Motorcycle Repair,Tempe,3.8125
Motorcycle Repair,Chandler,3.75
Motorcycle Repair,Champaign,3.75
Motorcycle Repair,Madison,3.7
Motorcycle Repair,Aurora,3.5
Motorcycle Repair,Medina,3.5
Motorcycle Repair,Parma Heights,3.5
Motorcycle Repair,Vaughan,3.5
Motorcycle Repair,Goodyear,3.25
Motorcycle Repair,Mentor,3.25
Motorcycle Repair,Etobicoke,3.0
Motorcycle Repair,Bedford,3.0
Motorcycle Repair,Concord,2.8333333333333335
Motorcycle Repair,Mantua,2.5
Motorcycle Repair,Pittsburch,2.5
Motorcycle Repair,North Versailles,2.5
Motorsport Vehicle Dealers,Glendale,5.0
Motorsport Vehicle Dealers,Tempe,5.0
Motorsport Vehicle Dealers,Mesa,5.0
Motorsport Vehicle Dealers,Stoughton,4.5
Motorsport Vehicle Dealers,Las Vegas,3.5
Motorsport Vehicle Dealers,Chandler,3.0
Motorsport Vehicle Dealers,North Versailles,2.5
Motorsport Vehicle Repairs,Mesa,4.0
Motorsport Vehicle Repairs,Chandler,3.0
Mountain Biking,Cave Creek,5.0
Mountain Biking,Tempe,5.0
Mountain Biking,Avondale,5.0
Mountain Biking,Inverness,5.0
Mountain Biking,Fountain Hills,5.0
Mountain Biking,Phoenix,4.75
Mountain Biking,Scottsdale,4.7
Mountain Biking,Las Vegas,4.6875
Mountain Biking,Gilbert,4.666666666666667
Mountain Biking,Mesa,4.5
Mountain Biking,Henderson,4.5
Mountain Biking,Boulder City,4.5
Mountain Biking,Madison,4.5
Mountain Biking,Pittsburgh,4.5
Mountain Biking,Coraopolis,4.5
Mountain Biking,Charlotte,4.375
Mountain Biking,Toronto,4.166666666666667
Mountain Biking,Chandler,4.0
Mountain Biking,Cornelius,4.0
Mountain Biking,Davidson,4.0
Mountain Biking,Montréal,4.0
Mountain Biking,North Las Vegas,4.0
Mountain Biking,Goodyear,4.0
Mountain Biking,Champaign,4.0
Mountain Biking,Mayfield Heights,4.0
Mountain Biking,Peoria,4.0
Mountain Biking,Berea,4.0
Mountain Biking,Mississauga,3.5
Mountain Biking,Verona,3.5
Movers,Waddell,5.0
Movers,North Ridgeville,5.0
Movers,Avondale,5.0
Movers,Goodyear,5.0
Movers,Bridgeville,5.0
Movers,Willoughby,5.0
Movers,New Kensington,5.0
Movers,Lorain,5.0
Movers,Sun Prairie,5.0
Movers,Wickliffe,5.0
Movers,Waxhaw,5.0
Movers,Litchfield Park,5.0
Movers,Fountain Hills,4.75
Movers,West Mifflin,4.5
Movers,Cave Creek,4.5
Movers,Anthem,4.5
Movers,Parma,4.5
Movers,Homestead,4.5
Movers,Laveen,4.25
Movers,Scottsdale,4.25
Movers,Oregon,4.25
Movers,Surprise,4.166666666666667
Movers,Henderson,4.166666666666667
Movers,Verona,4.0
Movers,Lakewood,4.0
Movers,WICKLIFFE,4.0
Movers,Edinburgh,4.0
Movers,Bedford Heights,4.0
Movers,Midland,4.0
Movers,Montréal,4.0
Movers,Carnegie,4.0
Movers,North Huntingdon,4.0
Movers,Cleveland,3.9411764705882355
Movers,Pittsburgh,3.8684210526315788
Movers,Glendale,3.8076923076923075
Movers,Belmont,3.75
Movers,Toronto,3.71
Movers,Madison,3.7058823529411766
Movers,Markham,3.6666666666666665
Movers,Chandler,3.65625
Movers,Charlotte,3.6363636363636362
Movers,Peoria,3.5625
Movers,Phoenix,3.522727272727273
Movers,Highland Heights,3.5
Movers,Brampton,3.5
Movers,Brook Park,3.5
Movers,York,3.5
Movers,Shaker Heights,3.5
Movers,Sun City,3.5
Movers,Bedford,3.5
Movers,North Versailles,3.5
Movers,Gilbert,3.5
Movers,Leetsdale,3.5
Movers,Tempe,3.5
Movers,Mint Hill,3.5
Movers,Tolleson,3.5
Movers,Huntersville,3.5
Movers,Cleveland Heights,3.5
Movers,Las Vegas,3.4901960784313726
Movers,North Las Vegas,3.409090909090909
Movers,Urbana,3.3333333333333335
Movers,Matthews,3.25
Movers,Mesa,3.090909090909091
Movers,Champaign,3.0833333333333335
Movers,Wilmerding,3.0
Movers,Fitchburg,3.0
Movers,Indian Land,3.0
Movers,Avon Lake,3.0
Movers,Ahwatukee,3.0
Movers,Westlake,3.0
Movers,Lasalle,3.0
Movers,Glenshaw,3.0
Movers,Phoenix AZ,3.0
Movers,Fort Mill,3.0
Movers,Pineville,2.75
Movers,N Las Vegas,2.5
Movers,North York,2.5
Movers,Bethel Park,2.5
Movers,Strongsville,2.5
Movers,Stow,2.5
Movers,Heidelberg,2.5
Movers,Etobicoke,2.5
Movers,Brunswick,2.0
Movers,Dorval,2.0
Movers,Stuttgart,2.0
Movers,Streetsboro,2.0
Movers,N. Las Vegas,2.0
Movers,Scarborough,1.6666666666666667
