category,city,stars
Museums,Montréal,3.9722222222222223
Museums,Las Vegas,3.9390243902439024
Museums,Toronto,3.9047619047619047
Museums,Charlotte,3.9
Museums,Montreal,3.8333333333333335
Museums,Champaign,3.75
Museums,Inverness,3.75
Museums,Glendale,3.75
Museums,Markham,3.5
Museums,Sindelfingen,3.5
Museums,Litchfield Park,3.5
Museums,North Queensferry,3.5
Museums,Beachwood,3.0
Museums,Sainte-Anne-de-Bellevue,3.0
Museums,Gastonia,3.0
Museums,North Las Vegas,3.0
Museums,Peoria,2.5
Museums,Copley,2.0
Music & DVDs,Ludwigsburg,5.0
Music & DVDs,Murrysville,5.0
Music & DVDs,Medina,4.5
Music & DVDs,Berea,4.5
Music & DVDs,Goodyear,4.5
Music & DVDs,Tuscola,4.5
Music & DVDs,Madison,4.0588235294117645
Music & DVDs,Montréal,4.055555555555555
Music & DVDs,Mentor,4.0
Music & DVDs,Chandler,4.0
Music & DVDs,Mississauga,4.0
Music & DVDs,Inverness,4.0
Music & DVDs,Kent,4.0
Music & DVDs,Fairlawn,4.0
Music & DVDs,Rocky River,4.0
Music & DVDs,Woodmere,4.0
Music & DVDs,Oakville,4.0
Music & DVDs,Toronto,3.9363636363636365
Music & DVDs,Scottsdale,3.9166666666666665
Music & DVDs,Stuttgart,3.9
Music & DVDs,Pittsburgh,3.888888888888889
Music & DVDs,Lakewood,3.875
Music & DVDs,Edinburgh,3.8529411764705883
Music & DVDs,Las Vegas,3.8333333333333335
Music & DVDs,Charlotte,3.8076923076923075
Music & DVDs,Phoenix,3.789473684210526
Music & DVDs,Tempe,3.6923076923076925
Music & DVDs,Cleveland,3.6666666666666665
Music & DVDs,Champaign,3.6666666666666665
Music & DVDs,Mesa,3.642857142857143
Music & DVDs,Dunfermline,3.5
Music & DVDs,Leith,3.5
Music & DVDs,Monticello,3.5
Music & DVDs,Surprise,3.5
Music & DVDs,Cleveland Heights,3.5
Music & DVDs,Peoria,3.5
Music & DVDs,Montreal,3.5
Music & DVDs,Urbana,3.5
Music & DVDs,North Olmsted,3.5
Music & DVDs,Henderson,3.25
Music & DVDs,Scarborough,3.1666666666666665
Music & DVDs,Glendale,3.0
Music & DVDs,Gilbert,3.0
Music & DVDs,Monroeville,2.75
Music & DVDs,Solon,2.5
Music & DVDs,East York,2.5
Music & DVDs,Strongsville,2.0
Music & DVDs,Willowick,1.0
Music & Video,Murrysville,5.0
Music & Video,West Mifflin,5.0
Music & Video,Allison Park,5.0
Music & Video,Savoy,5.0
Music & Video,Wexford,5.0
Music & Video,Hudson,5.0
Music & Video,Harrisburg,5.0
Music & Video,Indian Land,5.0
Music & Video,Saint-Jean-Sur-Richelieu,5.0
Music & Video,Ludwigsburg,5.0
Music & Video,Westmount,5.0
Music & Video,Bedford,5.0
Music & Video,Berea,4.75
Music & Video,Matthews,4.75
Music & Video,Cornelius,4.5
Music & Video,Tuscola,4.5
Music & Video,Sewickley,4.5
Music & Video,Waiblingen,4.5
Music & Video,Ingliston,4.5
Music & Video,Mount Horeb,4.5
Music & Video,Medina,4.5
Music & Video,Rantoul,4.5
Music & Video,Bethel Park,4.5
Music & Video,Davidson,4.5
Music & Video,Middleton,4.5
Music & Video,Vaughan,4.5
Music & Video,Shaker Heights,4.5
Music & Video,Markham,4.5
Music & Video,Fort Mill,4.5
Music & Video,Willoughby,4.5
Music & Video,Saint-Laurent,4.5
Music & Video,Stuttgart,4.257575757575758
Music & Video,Westlake,4.25
Music & Video,Kent,4.25
Music & Video,Montreal,4.166666666666667
Music & Video,Oakville,4.166666666666667
Music & Video,Inverness,4.166666666666667
Music & Video,Pittsburgh,4.134615384615385
Music & Video,Montréal,4.09433962264151
Music & Video,Cleveland,4.016666666666667
Music & Video,Mentor,4.0
Music & Video,Rocky River,4.0
Music & Video,Verdun,4.0
Music & Video,Chagrin Falls,4.0
Music & Video,North Olmstead,4.0
Music & Video,Huntersville,4.0
Music & Video,Newmarket,4.0
Music & Video,Fairlawn,4.0
Music & Video,Woodmere,4.0
Music & Video,Sun City,4.0
Music & Video,Cuyahoga Falls,4.0
Music & Video,Pineville,4.0
Music & Video,Urbana,4.0
Music & Video,Fellbach,4.0
Music & Video,Ajax,4.0
Music & Video,Brampton,4.0
Music & Video,Scottsdale,3.9583333333333335
Music & Video,Toronto,3.916201117318436
Music & Video,Edinburgh,3.9
Music & Video,Cleveland Heights,3.9
Music & Video,Madison,3.892857142857143
Music & Video,Goodyear,3.875
Music & Video,Lakewood,3.857142857142857
Music & Video,Las Vegas,3.827338129496403
Music & Video,Phoenix,3.8260869565217392
Music & Video,Glendale,3.8125
Music & Video,Charlotte,3.8076923076923075
Music & Video,Tempe,3.8
Music & Video,Mesa,3.7567567567567566
Music & Video,Sun Prairie,3.75
Music & Video,North York,3.75
Music & Video,Henderson,3.7142857142857144
Music & Video,Champaign,3.7
Music & Video,Etobicoke,3.6666666666666665
Music & Video,Strongsville,3.6666666666666665
Music & Video,Gilbert,3.6538461538461537
Music & Video,Chandler,3.6538461538461537
Music & Video,Peoria,3.5
Music & Video,Mississauga,3.5
Music & Video,McKees Rocks,3.5
Music & Video,Homestead,3.5
Music & Video,Dunfermline,3.5
Music & Video,Concord,3.5
Music & Video,Gastonia,3.5
Music & Video,Leith,3.5
Music & Video,North Las Vegas,3.5
Music & Video,Mayfield Heights,3.5
Music & Video,Avondale,3.5
Music & Video,Glenshaw,3.5
Music & Video,Monticello,3.5
Music & Video,Surprise,3.5
Music & Video,McMurray,3.5
Music & Video,Esslingen,3.5
Music & Video,Scarborough,3.4166666666666665
Music & Video,North Olmsted,3.4
Music & Video,Richmond Hill,3.1666666666666665
Music & Video,Monroeville,3.0
Music & Video,East York,3.0
Music & Video,Saint Joseph,3.0
Music & Video,Downtown,3.0
Music & Video,Chardon,3.0
Music & Video,Stow,2.5
Music & Video,Solon,2.5
Music & Video,Brunswick,2.0
Music & Video,Leetsdale,1.5
Music & Video,Stoughton,1.5
Music & Video,Willowick,1.0
Music Production Services,Charlotte,5.0
Music Production Services,Las Vegas,5.0
